grid_id,province,centroid_lon,centroid_lat
3302,Jilin,129.449201021734,43.0229032672217
3303,Xinjiang,80.9863036755901,43.5588751977571
3304,Xinjiang,81.5945467831435,43.6641998827404
3305,Xinjiang,82.204585444225,43.766892326887
3306,Xinjiang,82.8163813550561,43.866939493112
3307,Xinjiang,83.4298954571033,43.9643285525278
3308,Xinjiang,84.0450879473032,44.0590468948344
3309,Xinjiang,84.6619182890311,44.1510821386662
3310,Xinjiang,85.2803452238146,44.240422141879
3311,Xinjiang,85.900326783788,44.3270550117627
3312,Xinjiang,86.5218203048857,44.4109691151643
3313,Xinjiang,87.1447824407688,44.4921530885034
3314,Xinjiang,87.7691691774798,44.5705958476664
3315,Xinjiang,88.3949358488164,44.6462865977615
3316,Xinjiang,89.0220371524173,44.719214842719
3317,Xinjiang,89.6504271665493,44.7893703947204
3318,Xinjiang,90.2800593675829,44.8567433834395
3319,Xinjiang,90.9108866481456,44.9213242650797
3320,Xinjiang,91.5428613359371,44.9831038311912
3321,Inner Mongolia,114.624288351295,45.2958157109915
3322,Inner Mongolia,115.262142629488,45.2511053764592
3323,Inner Mongolia,115.89914782978,45.2035457699208
3324,Inner Mongolia,116.535253307231,45.1531439050245
3325,Inner Mongolia,117.170408855292,45.0999071783758
3326,Inner Mongolia,117.804564728244,45.0438433623803
3327,Inner Mongolia,118.43767166308,44.9849605977731
3328,Inner Mongolia,119.069680900815,44.9232673858505
3329,Inner Mongolia,119.700544207212,44.8587725804164
3330,Inner Mongolia,120.33021389289,44.7914853794631
3331,Inner Mongolia,120.958642832807,44.721415316597
3332,Inner Mongolia,121.585784485093,44.6485722522289
3333,Jilin,122.211592909229,44.5729663645432
3334,Jilin,122.836022783537,44.4946081402626
3335,Jilin,123.459029421993,44.4135083652248
3336,Jilin,124.080568790335,44.3296781147875
3337,Jilin,124.700597521453,44.243128744077
3338,Jilin,125.319072930075,44.1538718780991
3339,Jilin,125.935953026707,44.0619194017262
3340,Jilin,126.551196530857,43.9672834495779
3341,Jilin,127.164762883505,43.8699763958108
3342,Jilin,127.776612258846,43.7700108438334
3343,Jilin,128.386705575275,43.667399615961
3344,Heilongjiang,128.995004505642,43.5621557430263
3345,Jilin,129.601471486749,43.4542924539611
3346,Jilin,130.206069728112,43.3438231653619
3347,Jilin,130.808763219983,43.2307614710555
3348,Xinjiang,80.835548437077,43.9912456946344
3349,Xinjiang,81.4473159245566,44.0973260145733
