year,temp_native_anom_range,species
2024,1.51714017811816,Loxia curvirostra
2002,1.17134623314362,Macropygia unchall
2003,1.06283088139723,Macropygia unchall
2004,1.18315755922352,Macropygia unchall
2005,1.18075099459425,Macropygia unchall
2006,1.18374495739029,Macropygia unchall
2007,1.5076562062959,Macropygia unchall
2008,1.1380932461524,Macropygia unchall
2009,0.797644095502505,Macropygia unchall
2010,1.20246682273074,Macropygia unchall
2011,0.786476870270875,Macropygia unchall
2012,1.18638988917491,Macropygia unchall
2013,1.10285595338836,Macropygia unchall
2014,1.16747344952592,Macropygia unchall
2015,1.0879192777664,Macropygia unchall
2016,1.18237155657969,Macropygia unchall
2017,1.438209763802,Macropygia unchall
2018,0.826216356489393,Macropygia unchall
2019,1.10249269932896,Macropygia unchall
2020,1.16631304950052,Macropygia unchall
2021,1.25918256746455,Macropygia unchall
2022,1.36785150993438,Macropygia unchall
2023,1.50139865896689,Macropygia unchall
2024,1.51714017811816,Macropygia unchall
2002,1.17134623314362,Mareca falcata
2003,1.06283088139723,Mareca falcata
2004,1.18315755922352,Mareca falcata
2005,1.18075099459425,Mareca falcata
2006,1.18374495739029,Mareca falcata
2007,1.5076562062959,Mareca falcata
2008,1.1380932461524,Mareca falcata
2009,0.797644095502505,Mareca falcata
2010,1.20246682273074,Mareca falcata
2011,0.786476870270875,Mareca falcata
2012,1.18638988917491,Mareca falcata
2013,1.10285595338836,Mareca falcata
2014,1.16747344952592,Mareca falcata
2015,1.0879192777664,Mareca falcata
2016,1.18237155657969,Mareca falcata
2017,1.438209763802,Mareca falcata
2018,0.826216356489393,Mareca falcata
2019,1.10249269932896,Mareca falcata
2020,1.16631304950052,Mareca falcata
2021,1.25918256746455,Mareca falcata
2022,1.36785150993438,Mareca falcata
2023,1.50139865896689,Mareca falcata
2024,1.51714017811816,Mareca falcata
2002,1.17134623314362,Megaceryle lugubris
2003,1.06283088139723,Megaceryle lugubris
2004,1.18315755922352,Megaceryle lugubris
2005,1.18075099459425,Megaceryle lugubris
2006,1.18374495739029,Megaceryle lugubris
2007,1.5076562062959,Megaceryle lugubris
2008,1.1380932461524,Megaceryle lugubris
2009,0.797644095502505,Megaceryle lugubris
2010,1.20246682273074,Megaceryle lugubris
2011,0.786476870270875,Megaceryle lugubris
2012,1.18638988917491,Megaceryle lugubris
2013,1.10285595338836,Megaceryle lugubris
2014,1.16747344952592,Megaceryle lugubris
2015,1.0879192777664,Megaceryle lugubris
2016,1.18237155657969,Megaceryle lugubris
2017,1.438209763802,Megaceryle lugubris
2018,0.826216356489393,Megaceryle lugubris
2019,1.10249269932896,Megaceryle lugubris
2020,1.16631304950052,Megaceryle lugubris
2021,1.25918256746455,Megaceryle lugubris
2022,1.36785150993438,Megaceryle lugubris
2023,1.50139865896689,Megaceryle lugubris
2024,1.51714017811816,Megaceryle lugubris
2002,1.17134623314362,Melanitta fusca
2003,1.06283088139723,Melanitta fusca
2004,1.18315755922352,Melanitta fusca
2005,1.18075099459425,Melanitta fusca
2006,1.18374495739029,Melanitta fusca
2007,1.5076562062959,Melanitta fusca
2008,1.1380932461524,Melanitta fusca
2009,0.797644095502505,Melanitta fusca
2010,1.20246682273074,Melanitta fusca
2011,0.786476870270875,Melanitta fusca
2012,1.18638988917491,Melanitta fusca
2013,1.10285595338836,Melanitta fusca
2014,1.16747344952592,Melanitta fusca
2015,1.0879192777664,Melanitta fusca
2016,1.18237155657969,Melanitta fusca
2017,1.438209763802,Melanitta fusca
2018,0.826216356489393,Melanitta fusca
2019,1.10249269932896,Melanitta fusca
2020,1.16631304950052,Melanitta fusca
2021,1.25918256746455,Melanitta fusca
2022,1.36785150993438,Melanitta fusca
2023,1.50139865896689,Melanitta fusca
2024,1.51714017811816,Melanitta fusca
2002,1.17134623314362,Melanitta stejnegeri
2003,1.06283088139723,Melanitta stejnegeri
2004,1.18315755922352,Melanitta stejnegeri
2005,1.18075099459425,Melanitta stejnegeri
2006,1.18374495739029,Melanitta stejnegeri
2007,1.5076562062959,Melanitta stejnegeri
2008,1.1380932461524,Melanitta stejnegeri
2009,0.797644095502505,Melanitta stejnegeri
2010,1.20246682273074,Melanitta stejnegeri
2011,0.786476870270875,Melanitta stejnegeri
2012,1.18638988917491,Melanitta stejnegeri
2013,1.10285595338836,Melanitta stejnegeri
2014,1.16747344952592,Melanitta stejnegeri
2015,1.0879192777664,Melanitta stejnegeri
2016,1.18237155657969,Melanitta stejnegeri
2017,1.438209763802,Melanitta stejnegeri
2018,0.826216356489393,Melanitta stejnegeri
2019,1.10249269932896,Melanitta stejnegeri
2020,1.16631304950052,Melanitta stejnegeri
2021,1.25918256746455,Melanitta stejnegeri
2022,1.36785150993438,Melanitta stejnegeri
2023,1.50139865896689,Melanitta stejnegeri
2024,1.51714017811816,Melanitta stejnegeri
2002,1.17134623314362,Melanochlora sultanea
2003,1.06283088139723,Melanochlora sultanea
2004,1.18315755922352,Melanochlora sultanea
2005,1.18075099459425,Melanochlora sultanea
2006,1.18374495739029,Melanochlora sultanea
2007,1.5076562062959,Melanochlora sultanea
2008,1.1380932461524,Melanochlora sultanea
2009,0.797644095502505,Melanochlora sultanea
2010,1.20246682273074,Melanochlora sultanea
2011,0.786476870270875,Melanochlora sultanea
2012,1.18638988917491,Melanochlora sultanea
2013,1.10285595338836,Melanochlora sultanea
2014,1.16747344952592,Melanochlora sultanea
2015,1.0879192777664,Melanochlora sultanea
2016,1.18237155657969,Melanochlora sultanea
2017,1.438209763802,Melanochlora sultanea
2018,0.826216356489393,Melanochlora sultanea
2019,1.10249269932896,Melanochlora sultanea
2020,1.16631304950052,Melanochlora sultanea
2021,1.25918256746455,Melanochlora sultanea
2022,1.36785150993438,Melanochlora sultanea
2023,1.50139865896689,Melanochlora sultanea
2024,1.51714017811816,Melanochlora sultanea
2002,1.17134623314362,Mergus serrator
2003,1.06283088139723,Mergus serrator
2004,1.18315755922352,Mergus serrator
2005,1.18075099459425,Mergus serrator
2006,1.18374495739029,Mergus serrator
2007,1.5076562062959,Mergus serrator
2008,1.1380932461524,Mergus serrator
2009,0.797644095502505,Mergus serrator
2010,1.20246682273074,Mergus serrator
2011,0.786476870270875,Mergus serrator
2012,1.18638988917491,Mergus serrator
2013,1.10285595338836,Mergus serrator
2014,1.16747344952592,Mergus serrator
2015,1.0879192777664,Mergus serrator
2016,1.18237155657969,Mergus serrator
2017,1.438209763802,Mergus serrator
2018,0.826216356489393,Mergus serrator
2019,1.10249269932896,Mergus serrator
2020,1.16631304950052,Mergus serrator
2021,1.25918256746455,Mergus serrator
2022,1.36785150993438,Mergus serrator
2023,1.50139865896689,Mergus serrator
2024,1.51714017811816,Mergus serrator
2002,1.17134623314362,Mixornis gularis
2003,1.06283088139723,Mixornis gularis
2004,1.18315755922352,Mixornis gularis
2005,1.18075099459425,Mixornis gularis
2006,1.18374495739029,Mixornis gularis
2007,1.5076562062959,Mixornis gularis
2008,1.1380932461524,Mixornis gularis
2009,0.797644095502505,Mixornis gularis
2010,1.20246682273074,Mixornis gularis
2011,0.786476870270875,Mixornis gularis
2012,1.18638988917491,Mixornis gularis
2013,1.10285595338836,Mixornis gularis
2014,1.16747344952592,Mixornis gularis
2015,1.0879192777664,Mixornis gularis
2016,1.18237155657969,Mixornis gularis
2017,1.438209763802,Mixornis gularis
2018,0.826216356489393,Mixornis gularis
2019,1.10249269932896,Mixornis gularis
2020,1.16631304950052,Mixornis gularis
2021,1.25918256746455,Mixornis gularis
2022,1.36785150993438,Mixornis gularis
2023,1.50139865896689,Mixornis gularis
2024,1.51714017811816,Mixornis gularis
2002,1.17134623314362,Monticola gularis
2003,1.06283088139723,Monticola gularis
2004,1.18315755922352,Monticola gularis
2005,1.18075099459425,Monticola gularis
2006,1.18374495739029,Monticola gularis
2007,1.5076562062959,Monticola gularis
2008,1.1380932461524,Monticola gularis
2009,0.797644095502505,Monticola gularis
2010,1.20246682273074,Monticola gularis
2011,0.786476870270875,Monticola gularis
2012,1.18638988917491,Monticola gularis
2013,1.10285595338836,Monticola gularis
2014,1.16747344952592,Monticola gularis
2015,1.0879192777664,Monticola gularis
2016,1.18237155657969,Monticola gularis
2017,1.438209763802,Monticola gularis
2018,0.826216356489393,Monticola gularis
2019,1.10249269932896,Monticola gularis
2020,1.16631304950052,Monticola gularis
2021,1.25918256746455,Monticola gularis
2022,1.36785150993438,Monticola gularis
2023,1.50139865896689,Monticola gularis
2024,1.51714017811816,Monticola gularis
2002,1.17134623314362,Monticola rufiventris
2003,1.06283088139723,Monticola rufiventris
2004,1.18315755922352,Monticola rufiventris
2005,1.18075099459425,Monticola rufiventris
2006,1.18374495739029,Monticola rufiventris
2007,1.5076562062959,Monticola rufiventris
2008,1.1380932461524,Monticola rufiventris
2009,0.797644095502505,Monticola rufiventris
2010,1.20246682273074,Monticola rufiventris
2011,0.786476870270875,Monticola rufiventris
2012,1.18638988917491,Monticola rufiventris
2013,1.10285595338836,Monticola rufiventris
2014,1.16747344952592,Monticola rufiventris
2015,1.0879192777664,Monticola rufiventris
2016,1.18237155657969,Monticola rufiventris
2017,1.438209763802,Monticola rufiventris
2018,0.826216356489393,Monticola rufiventris
2019,1.10249269932896,Monticola rufiventris
2020,1.16631304950052,Monticola rufiventris
2021,1.25918256746455,Monticola rufiventris
2022,1.36785150993438,Monticola rufiventris
2023,1.50139865896689,Monticola rufiventris
2024,1.51714017811816,Monticola rufiventris
2002,1.17134623314362,Monticola solitarius
2003,1.06283088139723,Monticola solitarius
2004,1.18315755922352,Monticola solitarius
2005,1.18075099459425,Monticola solitarius
2006,1.18374495739029,Monticola solitarius
2007,1.5076562062959,Monticola solitarius
2008,1.1380932461524,Monticola solitarius
2009,0.797644095502505,Monticola solitarius
2010,1.20246682273074,Monticola solitarius
2011,0.786476870270875,Monticola solitarius
2012,1.18638988917491,Monticola solitarius
2013,1.10285595338836,Monticola solitarius
2014,1.16747344952592,Monticola solitarius
2015,1.0879192777664,Monticola solitarius
2016,1.18237155657969,Monticola solitarius
2017,1.438209763802,Monticola solitarius
2018,0.826216356489393,Monticola solitarius
2019,1.10249269932896,Monticola solitarius
2020,1.16631304950052,Monticola solitarius
2021,1.25918256746455,Monticola solitarius
2022,1.36785150993438,Monticola solitarius
2023,1.50139865896689,Monticola solitarius
2024,1.51714017811816,Monticola solitarius
2002,1.17134623314362,Motacilla citreola
2003,1.06283088139723,Motacilla citreola
2004,1.18315755922352,Motacilla citreola
2005,1.18075099459425,Motacilla citreola
2006,1.18374495739029,Motacilla citreola
2007,1.5076562062959,Motacilla citreola
2008,1.1380932461524,Motacilla citreola
2009,0.797644095502505,Motacilla citreola
2010,1.20246682273074,Motacilla citreola
2011,0.786476870270875,Motacilla citreola
2012,1.18638988917491,Motacilla citreola
2013,1.10285595338836,Motacilla citreola
2014,1.16747344952592,Motacilla citreola
2015,1.0879192777664,Motacilla citreola
2016,1.18237155657969,Motacilla citreola
2017,1.438209763802,Motacilla citreola
2018,0.826216356489393,Motacilla citreola
2019,1.10249269932896,Motacilla citreola
2020,1.16631304950052,Motacilla citreola
2021,1.25918256746455,Motacilla citreola
2022,1.36785150993438,Motacilla citreola
2023,1.50139865896689,Motacilla citreola
2024,1.51714017811816,Motacilla citreola
2002,1.17134623314362,Moupinia poecilotis
2003,1.06283088139723,Moupinia poecilotis
2004,1.18315755922352,Moupinia poecilotis
2005,1.18075099459425,Moupinia poecilotis
2006,1.18374495739029,Moupinia poecilotis
2007,1.5076562062959,Moupinia poecilotis
2008,1.1380932461524,Moupinia poecilotis
2009,0.797644095502505,Moupinia poecilotis
2010,1.20246682273074,Moupinia poecilotis
2011,0.786476870270875,Moupinia poecilotis
2012,1.18638988917491,Moupinia poecilotis
2013,1.10285595338836,Moupinia poecilotis
2014,1.16747344952592,Moupinia poecilotis
2015,1.0879192777664,Moupinia poecilotis
2016,1.18237155657969,Moupinia poecilotis
2017,1.438209763802,Moupinia poecilotis
2018,0.826216356489393,Moupinia poecilotis
2019,1.10249269932896,Moupinia poecilotis
2020,1.16631304950052,Moupinia poecilotis
2021,1.25918256746455,Moupinia poecilotis
2022,1.36785150993438,Moupinia poecilotis
2023,1.50139865896689,Moupinia poecilotis
2024,1.51714017811816,Moupinia poecilotis
2002,1.17134623314362,Muscicapa dauurica
2003,1.06283088139723,Muscicapa dauurica
2004,1.18315755922352,Muscicapa dauurica
2005,1.18075099459425,Muscicapa dauurica
2006,1.18374495739029,Muscicapa dauurica
2007,1.5076562062959,Muscicapa dauurica
2008,1.1380932461524,Muscicapa dauurica
2009,0.797644095502505,Muscicapa dauurica
2010,1.20246682273074,Muscicapa dauurica
2011,0.786476870270875,Muscicapa dauurica
2012,1.18638988917491,Muscicapa dauurica
2013,1.10285595338836,Muscicapa dauurica
2014,1.16747344952592,Muscicapa dauurica
2015,1.0879192777664,Muscicapa dauurica
2016,1.18237155657969,Muscicapa dauurica
2017,1.438209763802,Muscicapa dauurica
2018,0.826216356489393,Muscicapa dauurica
2019,1.10249269932896,Muscicapa dauurica
2020,1.16631304950052,Muscicapa dauurica
2021,1.25918256746455,Muscicapa dauurica
2022,1.36785150993438,Muscicapa dauurica
2023,1.50139865896689,Muscicapa dauurica
2024,1.51714017811816,Muscicapa dauurica
2002,1.17134623314362,Muscicapa ferruginea
2003,1.06283088139723,Muscicapa ferruginea
2004,1.18315755922352,Muscicapa ferruginea
2005,1.18075099459425,Muscicapa ferruginea
2006,1.18374495739029,Muscicapa ferruginea
2007,1.5076562062959,Muscicapa ferruginea
2008,1.1380932461524,Muscicapa ferruginea
2009,0.797644095502505,Muscicapa ferruginea
2010,1.20246682273074,Muscicapa ferruginea
2011,0.786476870270875,Muscicapa ferruginea
2012,1.18638988917491,Muscicapa ferruginea
2013,1.10285595338836,Muscicapa ferruginea
2014,1.16747344952592,Muscicapa ferruginea
2015,1.0879192777664,Muscicapa ferruginea
2016,1.18237155657969,Muscicapa ferruginea
2017,1.438209763802,Muscicapa ferruginea
2018,0.826216356489393,Muscicapa ferruginea
2019,1.10249269932896,Muscicapa ferruginea
2020,1.16631304950052,Muscicapa ferruginea
2021,1.25918256746455,Muscicapa ferruginea
2022,1.36785150993438,Muscicapa ferruginea
2023,1.50139865896689,Muscicapa ferruginea
2024,1.51714017811816,Muscicapa ferruginea
2002,1.17134623314362,Muscicapa muttui
2003,1.06283088139723,Muscicapa muttui
2004,1.18315755922352,Muscicapa muttui
2005,1.18075099459425,Muscicapa muttui
2006,1.18374495739029,Muscicapa muttui
2007,1.5076562062959,Muscicapa muttui
2008,1.1380932461524,Muscicapa muttui
2009,0.797644095502505,Muscicapa muttui
2010,1.20246682273074,Muscicapa muttui
2011,0.786476870270875,Muscicapa muttui
2012,1.18638988917491,Muscicapa muttui
2013,1.10285595338836,Muscicapa muttui
2014,1.16747344952592,Muscicapa muttui
2015,1.0879192777664,Muscicapa muttui
2016,1.18237155657969,Muscicapa muttui
2017,1.438209763802,Muscicapa muttui
2018,0.826216356489393,Muscicapa muttui
2019,1.10249269932896,Muscicapa muttui
2020,1.16631304950052,Muscicapa muttui
2021,1.25918256746455,Muscicapa muttui
2022,1.36785150993438,Muscicapa muttui
2023,1.50139865896689,Muscicapa muttui
2024,1.51714017811816,Muscicapa muttui
2002,1.17134623314362,Mycerobas affinis
2003,1.06283088139723,Mycerobas affinis
2004,1.18315755922352,Mycerobas affinis
2005,1.18075099459425,Mycerobas affinis
2006,1.18374495739029,Mycerobas affinis
2007,1.5076562062959,Mycerobas affinis
2008,1.1380932461524,Mycerobas affinis
2009,0.797644095502505,Mycerobas affinis
2010,1.20246682273074,Mycerobas affinis
2011,0.786476870270875,Mycerobas affinis
2012,1.18638988917491,Mycerobas affinis
2013,1.10285595338836,Mycerobas affinis
2014,1.16747344952592,Mycerobas affinis
2015,1.0879192777664,Mycerobas affinis
2016,1.18237155657969,Mycerobas affinis
2017,1.438209763802,Mycerobas affinis
2018,0.826216356489393,Mycerobas affinis
2019,1.10249269932896,Mycerobas affinis
2020,1.16631304950052,Mycerobas affinis
2021,1.25918256746455,Mycerobas affinis
2022,1.36785150993438,Mycerobas affinis
2023,1.50139865896689,Mycerobas affinis
2024,1.51714017811816,Mycerobas affinis
2002,1.17134623314362,Mycerobas carnipes
2003,1.06283088139723,Mycerobas carnipes
2004,1.18315755922352,Mycerobas carnipes
2005,1.18075099459425,Mycerobas carnipes
2006,1.18374495739029,Mycerobas carnipes
2007,1.5076562062959,Mycerobas carnipes
2008,1.1380932461524,Mycerobas carnipes
2009,0.797644095502505,Mycerobas carnipes
2010,1.20246682273074,Mycerobas carnipes
2011,0.786476870270875,Mycerobas carnipes
2012,1.18638988917491,Mycerobas carnipes
2013,1.10285595338836,Mycerobas carnipes
2014,1.16747344952592,Mycerobas carnipes
2015,1.0879192777664,Mycerobas carnipes
2016,1.18237155657969,Mycerobas carnipes
2017,1.438209763802,Mycerobas carnipes
2018,0.826216356489393,Mycerobas carnipes
2019,1.10249269932896,Mycerobas carnipes
2020,1.16631304950052,Mycerobas carnipes
2021,1.25918256746455,Mycerobas carnipes
2022,1.36785150993438,Mycerobas carnipes
2023,1.50139865896689,Mycerobas carnipes
2024,1.51714017811816,Mycerobas carnipes
2002,1.17134623314362,Myiomela leucura
2003,1.06283088139723,Myiomela leucura
2004,1.18315755922352,Myiomela leucura
2005,1.18075099459425,Myiomela leucura
2006,1.18374495739029,Myiomela leucura
2007,1.5076562062959,Myiomela leucura
2008,1.1380932461524,Myiomela leucura
2009,0.797644095502505,Myiomela leucura
2010,1.20246682273074,Myiomela leucura
2011,0.786476870270875,Myiomela leucura
2012,1.18638988917491,Myiomela leucura
2013,1.10285595338836,Myiomela leucura
2014,1.16747344952592,Myiomela leucura
2015,1.0879192777664,Myiomela leucura
2016,1.18237155657969,Myiomela leucura
2017,1.438209763802,Myiomela leucura
2018,0.826216356489393,Myiomela leucura
2019,1.10249269932896,Myiomela leucura
2020,1.16631304950052,Myiomela leucura
2021,1.25918256746455,Myiomela leucura
2022,1.36785150993438,Myiomela leucura
2023,1.50139865896689,Myiomela leucura
2024,1.51714017811816,Myiomela leucura
2002,1.17134623314362,Myophonus caeruleus
2003,1.06283088139723,Myophonus caeruleus
