province,year,climate_velocity,precip_velocity,climate_exposure,warming_rate,spatial_temp_grad,spatial_prec_grad,mahalanobis_dist,temp_anom,prec_anom,temp_grad_prov,prec_grad_prov,climate_velocity_z,precip_velocity_z,climate_exposure_z,warming_rate_z,mahalanobis_dist_z,temp_anom_z,prec_anom_z,temp_grad_prov_z,prec_grad_prov_z
Beijing,2023,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,14.061448046208,0.749542295138041,14.7648370361328,0.749542295138041,14.7648370361328,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,0.548063901472025,-0.192622998666388,-0.112698453146082,-0.192622998666388,-0.112698453146082
Beijing,2024,0.0434172833091068,0.00611343022609904,0.0512745911076958,0.157096469842086,0.361829340457916,185.958602905273,14.061448046208,0.749542295138041,14.7648370361328,0.749542295138041,14.7648370361328,-0.00411646714599997,-0.474329229977815,-0.0508727568349319,-0.0384777123276985,0.548063901472025,-0.192622998666388,-0.112698453146082,-0.192622998666388,-0.112698453146082
Chongqing,2002,0.0019952400259006,0.00490603655803741,0.00710953190322487,0.0101790158016724,0.510164976119995,407.420196533203,1.44784026794722,0.188204606374105,-60.8395843505859,0.188204606374105,-60.8395843505859,-1.58534584907805,-0.651508631634036,-1.81066864791234,-1.52039146851934,-1.07231003414411,-1.49766230672033,-0.81286829083935,-1.49766230672033,-0.81286829083935
Chongqing,2003,0.0019952400259006,0.00490603655803741,0.00710953190322487,0.0101790158016724,0.510164976119995,407.420196533203,1.44784026794722,0.188204606374105,-60.8395843505859,0.188204606374105,-60.8395843505859,-1.58534584907805,-0.651508631634036,-1.81066864791234,-1.52039146851934,-1.07231003414411,-1.49766230672033,-0.81286829083935,-1.49766230672033,-0.81286829083935
Chongqing,2004,0.0019952400259006,0.00490603655803741,0.00710953190322487,0.0101790158016724,0.510164976119995,407.420196533203,1.44784026794722,0.188204606374105,-60.8395843505859,0.188204606374105,-60.8395843505859,-1.58534584907805,-0.651508631634036,-1.81066864791234,-1.52039146851934,-1.07231003414411,-1.49766230672033,-0.81286829083935,-1.49766230672033,-0.81286829083935
Chongqing,2005,0.0019952400259006,0.00490603655803741,0.00710953190322487,0.0101790158016724,0.510164976119995,407.420196533203,1.44784026794722,0.188204606374105,-60.8395843505859,0.188204606374105,-60.8395843505859,-1.58534584907805,-0.651508631634036,-1.81066864791234,-1.52039146851934,-1.07231003414411,-1.49766230672033,-0.81286829083935,-1.49766230672033,-0.81286829083935
Chongqing,2006,0.0019952400259006,0.00490603655803741,0.00710953190322487,0.0101790158016724,0.510164976119995,407.420196533203,3.24719484479156,0.258749008178711,-232.525024414063,0.258749008178711,-232.525024414063,-1.58534584907805,-0.651508631634036,-1.81066864791234,-1.52039146851934,-0.841160682705164,-1.33365547240125,-2.40284100008964,-1.33365547240125,-2.40284100008964
Chongqing,2007,0.0019952400259006,0.00490603655803741,0.00710953190322487,0.0101790158016724,0.510164976119995,407.420196533203,0.750757686604721,0.0918331146240234,71.75,0.0918331146240234,71.75,-1.58534584907805,-0.651508631634036,-1.81066864791234,-1.52039146851934,-1.16185891386479,-1.72171386681884,0.415039099387377,-1.72171386681884,0.415039099387377
Chongqing,2008,0.0019952400259006,0.00490603655803741,0.00710953190322487,0.0101790158016724,0.510164976119995,407.420196533203,1.44784026794722,0.188204606374105,-60.8395843505859,0.188204606374105,-60.8395843505859,-1.58534584907805,-0.651508631634036,-1.81066864791234,-1.52039146851934,-1.07231003414411,-1.49766230672033,-0.81286829083935,-1.49766230672033,-0.81286829083935
Chongqing,2009,0.0019952400259006,0.00490603655803741,0.00710953190322487,0.0101790158016724,0.510164976119995,407.420196533203,6.15917611323316,0.612895965576172,-168.187530517578,0.612895965576172,-168.187530517578,-1.58534584907805,-0.651508631634036,-1.81066864791234,-1.52039146851934,-0.467080670758273,-0.51030847560668,-1.80701377420988,-0.51030847560668,-1.80701377420988
Chongqing,2010,0.0019952400259006,0.00490603655803741,0.00710953190322487,0.0101790158016724,0.510164976119995,407.420196533203,0.801830712876392,0.00516700744628906,-23.262451171875,0.00516700744628906,-23.262451171875,-1.58534584907805,-0.651508631634036,-1.81066864791234,-1.52039146851934,-1.15529795192286,-1.92320163221726,-0.464867806791757,-1.92320163221726,-0.464867806791757
