algorithm,mean_auc,mean_tss,mean_threshold,available,species
RF,0.5393333333333333,0.2856666666666667,0.016666666666666666,TRUE,Calidris pygmaea
GAM,0.7002906565656565,0.3437777777777778,0.013206759729273432,TRUE,Tephrodornis virgatus
GBM,0.6583760101010101,0.44059595959595965,0.010317214784198217,TRUE,Tephrodornis virgatus
GLM,0.7128436868686868,0.39366666666666666,0.04111606546681177,TRUE,Tephrodornis virgatus
MaxEnt,NA,NA,NA,TRUE,Tephrodornis virgatus
RF,0.7380069444444445,0.34015151515151515,0.013333333333333334,TRUE,Tephrodornis virgatus
GAM,0.8928519230769231,0.7043076923076923,0.05269215518203754,TRUE,Thalasseus bergii
GBM,0.7853134615384616,0.5981538461538461,0.010161469039958439,TRUE,Thalasseus bergii
GLM,0.9359,0.8013076923076923,0.0713300540224799,TRUE,Thalasseus bergii
MaxEnt,NA,NA,NA,TRUE,Thalasseus bergii
RF,0.7764307692307693,0.5070769230769231,0.02813333333333344,TRUE,Thalasseus bergii
GAM,0.6247510822510822,0.4238585858585858,0.02966130782233501,TRUE,Phoenicopterus roseus
GBM,0.6686895743145743,0.34311111111111114,0.0066257224917806515,TRUE,Phoenicopterus roseus
GLM,0.7529718614718615,0.5733015873015873,0.06446686139092102,TRUE,Phoenicopterus roseus
MaxEnt,NA,NA,NA,TRUE,Phoenicopterus roseus
RF,0.5288773448773448,0.11075757575757575,0.006666666666666667,TRUE,Phoenicopterus roseus
GAM,0.8534917763157894,0.75775,0.035683699824851034,TRUE,Dendrocygna javanica
GBM,0.7488506944444444,0.6141315789473685,0.008005110155477857,TRUE,Dendrocygna javanica
GLM,0.9048347953216374,0.7925,0.06827622293429213,TRUE,Dendrocygna javanica
MaxEnt,NA,NA,NA,TRUE,Dendrocygna javanica
RF,0.752389894005848,0.5404883040935673,0.015600000000000003,TRUE,Dendrocygna javanica
GAM,0.7315994846656612,0.4816410256410256,0.02612944793176012,TRUE,Grandala coelicolor
GBM,0.7777664027149321,0.4695515334338864,0.052234356175772385,TRUE,Grandala coelicolor
GLM,0.7510316742081449,0.5061709401709402,0.04993274680265541,TRUE,Grandala coelicolor
MaxEnt,NA,NA,NA,TRUE,Grandala coelicolor
RF,0.7914256850175968,0.48208144796380087,0.028366666666666693,TRUE,Grandala coelicolor
GAM,0.800875,0.5266764705882353,0.04246714547578249,TRUE,Mycerobas affinis
GBM,0.7610139705882353,0.5347500000000001,0.014307796033263629,TRUE,Mycerobas affinis
GLM,0.6752959558823529,0.4121029411764706,0.07246631076184615,TRUE,Mycerobas affinis
MaxEnt,NA,NA,NA,TRUE,Mycerobas affinis
RF,0.7471922794117647,0.5354411764705882,0.02183333333333337,TRUE,Mycerobas affinis
GAM,0.782603373015873,0.46575396825396825,0.07503243687136046,TRUE,Phylloscopus borealoides
GBM,0.683278869047619,0.2846666666666667,0.01120582283337278,TRUE,Phylloscopus borealoides
GLM,0.7582767857142857,0.446952380952381,0.06590336695805067,TRUE,Phylloscopus borealoides
MaxEnt,NA,NA,NA,TRUE,Phylloscopus borealoides
RF,0.6287598214285715,0.20933333333333337,0.008,TRUE,Phylloscopus borealoides
GAM,0.8648880952380952,0.7037142857142858,0.07006647600284065,TRUE,Emberiza buchanani
GBM,0.8796349206349207,0.708,0.01949954998919504,TRUE,Emberiza buchanani
GLM,0.8168960317460318,0.6221111111111112,0.08535924360262336,TRUE,Emberiza buchanani
MaxEnt,NA,NA,NA,TRUE,Emberiza buchanani
RF,0.8825714285714286,0.7153809523809525,0.05116666666666674,TRUE,Emberiza buchanani
GAM,0.710324074074074,0.4831851851851852,0.03181043538945351,TRUE,Hierococcyx nisicolor
GBM,0.6912055555555555,0.5102592592592592,0.010861408917612263,TRUE,Hierococcyx nisicolor
GLM,0.7595203703703703,0.5845555555555556,0.06837028321042793,TRUE,Hierococcyx nisicolor
MaxEnt,NA,NA,NA,TRUE,Hierococcyx nisicolor
RF,0.6016791666666667,0.3068888888888889,0.011500000000000028,TRUE,Hierococcyx nisicolor
GAM,0.7418649509803922,0.5924999999999999,0.07420337142761349,TRUE,Helopsaltes pryeri
GBM,0.812380637254902,0.6295,0.026604293104958647,TRUE,Helopsaltes pryeri
GLM,0.8772620098039215,0.7424999999999999,0.06805132984063487,TRUE,Helopsaltes pryeri
MaxEnt,NA,NA,NA,TRUE,Helopsaltes pryeri
RF,0.7477017156862745,0.5353333333333333,0.0484666666666667,TRUE,Helopsaltes pryeri
GAM,0.689017094017094,0.3944017094017095,0.02451026116196476,TRUE,Ketupa flavipes
GBM,0.7173777777777778,0.29946153846153845,0.047064901008487633,TRUE,Ketupa flavipes
GLM,0.6831987179487179,0.3911794871794872,0.03773465825823228,TRUE,Ketupa flavipes
MaxEnt,NA,NA,NA,TRUE,Ketupa flavipes
RF,0.6876583333333333,0.22741025641025647,0.01,TRUE,Ketupa flavipes
GAM,0.88245,0.7234848484848484,0.024295554202246685,TRUE,Timalia pileata
GBM,0.888180303030303,0.7406666666666667,0.003914243717387087,TRUE,Timalia pileata
GLM,0.8656878787878788,0.7516666666666667,0.05335964877102818,TRUE,Timalia pileata
MaxEnt,NA,NA,NA,TRUE,Timalia pileata
RF,0.8512378787878788,0.6700000000000002,0.008,TRUE,Timalia pileata
GAM,0.7674066378066378,0.5373506493506494,0.06873232973736008,TRUE,Treron sphenurus
GBM,0.7729450216450217,0.5738427128427128,0.02276119758879684,TRUE,Treron sphenurus
GLM,0.6670135642135642,0.3837142857142857,0.07144015832721343,TRUE,Treron sphenurus
MaxEnt,NA,NA,NA,TRUE,Treron sphenurus
RF,0.7445554112554112,0.5042640692640693,0.048100000000000025,TRUE,Treron sphenurus
GAM,0.8675002913752914,0.5902517482517482,0.06176231025657278,TRUE,Emberiza citrinella
GBM,0.8463414918414919,0.5564335664335665,0.01317316143811229,TRUE,Emberiza citrinella
GLM,0.8710973193473194,0.5905501165501166,0.060403492424451234,TRUE,Emberiza citrinella
MaxEnt,NA,NA,NA,TRUE,Emberiza citrinella
RF,0.7853991841491842,0.5526759906759906,0.023333333333333334,TRUE,Emberiza citrinella
GAM,0.7005476190476191,0.21000000000000005,0.06652277827712272,TRUE,Ficedula hyperythra
GBM,0.6805357142857142,0.2608095238095238,0.02669482376565506,TRUE,Ficedula hyperythra
GLM,0.6600428571428572,0.2952857142857143,0.030229209059299898,TRUE,Ficedula hyperythra
MaxEnt,NA,NA,NA,TRUE,Ficedula hyperythra
RF,0.6146190476190476,0.3537142857142857,0.03686666666666669,TRUE,Ficedula hyperythra
GAM,0.830294628982129,0.4791975524475524,0.05545456662554181,TRUE,Circus aeruginosus
GBM,0.7459489000582751,0.30452797202797205,0.021947135768550417,TRUE,Circus aeruginosus
GLM,0.8212370823620824,0.4641643356643357,0.12608518329798432,TRUE,Circus aeruginosus
MaxEnt,NA,NA,NA,TRUE,Circus aeruginosus
RF,0.6781127136752136,0.3208259518259518,0.04250000000000002,TRUE,Circus aeruginosus
GAM,0.7572319776714513,0.5397464114832535,0.062341271042434136,TRUE,Ianthocincla lunulata
GBM,0.7274763955342902,0.487511961722488,0.010096120214060617,TRUE,Ianthocincla lunulata
GLM,0.775091307814992,0.35445454545454547,0.03765274390351243,TRUE,Ianthocincla lunulata
MaxEnt,NA,NA,NA,TRUE,Ianthocincla lunulata
RF,0.7063094896331739,0.4304816586921849,0.024600000000000025,TRUE,Ianthocincla lunulata
GAM,0.65305,0.2608095238095238,0.011743547662043486,TRUE,Rissa tridactyla
GBM,0.5899523809523809,0.23342857142857146,0.022978510446050458,TRUE,Rissa tridactyla
GLM,0.6255047619047619,0.3791428571428571,0.03261698607462664,TRUE,Rissa tridactyla
MaxEnt,NA,NA,NA,TRUE,Rissa tridactyla
RF,0.556020238095238,0.15666666666666665,0.051199999999999996,TRUE,Rissa tridactyla
GAM,0.6613515151515151,0.3816363636363636,0.020511894565473948,TRUE,Turnix suscitator
GBM,0.6861181818181818,0.3722424242424242,0.009969122541970675,TRUE,Turnix suscitator
GLM,0.7304757575757576,0.4935757575757575,0.03762661734940562,TRUE,Turnix suscitator
MaxEnt,NA,NA,NA,TRUE,Turnix suscitator
RF,0.7036045454545454,0.4397878787878788,0.016266666666666745,TRUE,Turnix suscitator
GAM,0.9670357142857143,0.9339999999999999,0.06773267865507172,TRUE,Pellorneum tickelli
GBM,0.9381785714285714,0.874,0.002525721187064329,TRUE,Pellorneum tickelli
GLM,0.9221190476190476,0.8234285714285714,0.06474887748395604,TRUE,Pellorneum tickelli
MaxEnt,NA,NA,NA,TRUE,Pellorneum tickelli
RF,0.7994404761904762,0.6263333333333334,0.028,TRUE,Pellorneum tickelli
GAM,0.665802380952381,0.28733333333333333,0.055343576081858546,TRUE,Acrocephalus concinens
GBM,0.6258892857142857,0.20666666666666672,0.029921787108092665,TRUE,Acrocephalus concinens
GLM,0.7604607142857143,0.17966666666666667,0.05741385024946165,TRUE,Acrocephalus concinens
MaxEnt,NA,NA,NA,TRUE,Acrocephalus concinens
RF,0.6620113095238095,0.10699999999999994,0.01,TRUE,Acrocephalus concinens
GAM,0.7607252964426877,0.3041225296442688,0.030613179453448724,TRUE,Syrmaticus reevesii
GBM,0.6679090909090909,0.41342687747035567,0.004074983400378093,TRUE,Syrmaticus reevesii
GLM,0.7492944664031621,0.2409090909090909,0.08159290302698692,TRUE,Syrmaticus reevesii
MaxEnt,NA,NA,NA,TRUE,Syrmaticus reevesii
RF,0.5228804347826087,0.21865217391304345,0.0056333333333333634,TRUE,Syrmaticus reevesii
GAM,0.6861654761904762,0.4086666666666667,0.03409877601542249,TRUE,Tyto longimembris
GBM,0.6727130952380952,0.33828571428571436,0.01255304034578007,TRUE,Tyto longimembris
GLM,0.676304761904762,0.46666666666666673,0.03993946141764051,TRUE,Tyto longimembris
MaxEnt,NA,NA,NA,TRUE,Tyto longimembris
RF,0.6391494047619047,0.21695238095238092,0.0065333333333333415,TRUE,Tyto longimembris
GAM,0.6314738095238096,0.3153809523809523,0.019317778508180374,TRUE,Larvivora akahige
GBM,0.5395928571428571,0.308047619047619,0.02656329349108253,TRUE,Larvivora akahige
GLM,0.6398738095238095,0.3827142857142857,0.04380752825359821,TRUE,Larvivora akahige
MaxEnt,NA,NA,NA,TRUE,Larvivora akahige
RF,0.6065369047619048,0.3333333333333333,0.0231333333333334,TRUE,Larvivora akahige
GAM,0.6986903743315508,0.32374747474747473,0.03540003987600585,TRUE,Otus semitorques
GBM,0.6665736779560308,0.2619423648247178,0.015388190701606451,TRUE,Otus semitorques
GLM,0.5864256684491979,0.2347201426024955,0.04964406408449498,TRUE,Otus semitorques
MaxEnt,NA,NA,NA,TRUE,Otus semitorques
RF,0.6101535947712419,0.2349696969696969,0.013333333333333334,TRUE,Otus semitorques
GAM,0.8758725490196079,0.7152483660130718,0.03915447213207577,TRUE,Psarisomus dalhousiae
GBM,0.9166732026143791,0.8137777777777778,0.02182335759932336,TRUE,Psarisomus dalhousiae
GLM,0.7386078431372549,0.6117777777777778,0.01826549848121005,TRUE,Psarisomus dalhousiae
MaxEnt,NA,NA,NA,TRUE,Psarisomus dalhousiae
RF,0.9152843137254901,0.8100130718954248,0.02786666666666664,TRUE,Psarisomus dalhousiae
GAM,0.8724041666666666,0.627,0.05992058813603698,TRUE,Tragopan caboti
GBM,0.8314,0.5835,0.011754661305957499,TRUE,Tragopan caboti
GLM,0.7473375,0.6051666666666666,0.0453345006559796,TRUE,Tragopan caboti
MaxEnt,NA,NA,NA,TRUE,Tragopan caboti
RF,0.7350104166666667,0.5155000000000001,0.02,TRUE,Tragopan caboti
GAM,0.752173202614379,0.4480392156862745,0.037124800488043154,TRUE,Cettia brunnifrons
GBM,0.7530882352941176,0.47121568627450977,0.027836149225710684,TRUE,Cettia brunnifrons
GLM,0.5935032679738562,0.30295424836601315,0.023231627442567696,TRUE,Cettia brunnifrons
MaxEnt,NA,NA,NA,TRUE,Cettia brunnifrons
RF,0.7645702614379085,0.5285686274509804,0.04743333333333334,TRUE,Cettia brunnifrons
GAM,0.826695162835249,0.22000000000000003,0.03618411742856605,TRUE,Anser caerulescens
GBM,0.7232890325670498,0.4686915708812261,0.006971790040630553,TRUE,Anser caerulescens
GLM,0.7696977969348658,0.32920689655172414,0.021137567671513625,TRUE,Anser caerulescens
MaxEnt,NA,NA,NA,TRUE,Anser caerulescens
RF,0.6454922174329502,0.2786111111111112,0.011200000000000009,TRUE,Anser caerulescens
GAM,0.8165869565217392,0.4906086956521739,0.019132836033178967,TRUE,Hemitesia pallidipes
GBM,0.7350380434782608,0.2736086956521739,0.005262798078544326,TRUE,Hemitesia pallidipes
GLM,0.7336956521739131,0.4060000000000001,0.014359167856762224,TRUE,Hemitesia pallidipes
MaxEnt,NA,NA,NA,TRUE,Hemitesia pallidipes
RF,0.5228478260869565,0.2299130434782609,0.020466666666666675,TRUE,Hemitesia pallidipes
GAM,0.7093611111111111,0.38088888888888894,0.035995409677560694,TRUE,Rallina eurizonoides
GBM,0.6480555555555555,0.31511111111111106,0.013265796238906759,TRUE,Rallina eurizonoides
GLM,0.7665555555555555,0.4826666666666667,0.052378989463105693,TRUE,Rallina eurizonoides
MaxEnt,NA,NA,NA,TRUE,Rallina eurizonoides
RF,0.6028611111111111,0.32466666666666666,0.02670000000000003,TRUE,Rallina eurizonoides
GAM,0.8837020833333333,0.4600000000000001,0.016544978063269482,TRUE,Niltava grandis
GBM,0.7121479166666667,0.6208333333333333,0.0038195553122644154,TRUE,Niltava grandis
GLM,0.7979527777777777,0.41433333333333333,0.01865083384028196,TRUE,Niltava grandis
MaxEnt,NA,NA,NA,TRUE,Niltava grandis
RF,0.6575569444444445,0.41666666666666663,0.012666666666666666,TRUE,Niltava grandis
GAM,0.8339563492063492,0.48477777777777786,0.025103929369750866,TRUE,Mareca americana
GBM,0.7295089285714286,0.5109999999999999,0.003853441035331909,TRUE,Mareca americana
GLM,0.7807222222222222,0.5697777777777778,0.030424575286508854,TRUE,Mareca americana
MaxEnt,NA,NA,NA,TRUE,Mareca americana
RF,0.5375386904761904,0.22357142857142853,0.03226666666666665,TRUE,Mareca americana
GAM,0.7590666666666667,0.5622173913043478,0.05277974939639509,TRUE,Larvivora brunnea
GBM,0.7818811594202899,0.6135217391304348,0.012011388579866304,TRUE,Larvivora brunnea
GLM,0.7113173913043478,0.4776086956521739,0.044991546122661215,TRUE,Larvivora brunnea
MaxEnt,NA,NA,NA,TRUE,Larvivora brunnea
RF,0.8032992753623188,0.6138260869565217,0.02666666666666667,TRUE,Larvivora brunnea
GAM,0.6484457875457875,0.44528571428571434,0.01075053891387632,TRUE,Limnodromus scolopaceus
GBM,0.6982380952380952,0.5269010989010989,0.005912061052363828,TRUE,Limnodromus scolopaceus
GLM,0.7080945054945055,0.533,0.031482224507819845,TRUE,Limnodromus scolopaceus
MaxEnt,NA,NA,NA,TRUE,Limnodromus scolopaceus
RF,0.5619983516483517,0.2814175824175824,0.04666666666666662,TRUE,Limnodromus scolopaceus
GAM,0.7980370851370852,0.6354444444444445,0.03725159789508782,TRUE,Emberiza sulphurata
GBM,0.6925421356421356,0.41419191919191917,0.004949333144886155,TRUE,Emberiza sulphurata
GLM,0.8651972582972582,0.7195555555555556,0.031077797260606638,TRUE,Emberiza sulphurata
MaxEnt,NA,NA,NA,TRUE,Emberiza sulphurata
RF,0.6853007936507937,0.3801760461760463,0.025333333333333333,TRUE,Emberiza sulphurata
GAM,0.5654833333333333,0.2683333333333333,0.013239315175899389,TRUE,Prinia atrogularis
GBM,0.6258416666666667,0.202,0.003307733320595287,TRUE,Prinia atrogularis
GLM,0.6246666666666667,0.26566666666666666,0.02138095689256071,TRUE,Prinia atrogularis
MaxEnt,NA,NA,NA,TRUE,Prinia atrogularis
RF,0.5664916666666666,0.119,0.01,TRUE,Prinia atrogularis
GAM,0.6864343434343435,0.12373063973063973,0.008332199293367558,TRUE,Coracina macei
GBM,0.6075265151515151,0.2932222222222223,0.004401333748074647,TRUE,Coracina macei
GLM,0.7162138047138047,0.42381818181818176,0.02838321030015685,TRUE,Coracina macei
MaxEnt,NA,NA,NA,TRUE,Coracina macei
RF,0.5454920033670033,0.26111111111111107,0.007866666666666675,TRUE,Coracina macei
GAM,0.8449722222222222,0.5275555555555556,0.09520328105559536,TRUE,Gavia arctica
GBM,0.7610317460317461,0.4747777777777778,0.00721081496965119,TRUE,Gavia arctica
GLM,0.8032936507936508,0.5465555555555556,0.03967122793059966,TRUE,Gavia arctica
MaxEnt,NA,NA,NA,TRUE,Gavia arctica
RF,0.6041001984126985,0.3140952380952381,0.014933333333333357,TRUE,Gavia arctica
GAM,0.7232682926829268,0.5779756097560976,0.039824571952009995,TRUE,Haliaeetus leucoryphus
GBM,0.6980027100271002,0.43000000000000005,0.014637312155465956,TRUE,Haliaeetus leucoryphus
GLM,0.7575934959349594,0.5919972899728997,0.06828072066116803,TRUE,Haliaeetus leucoryphus
MaxEnt,NA,NA,NA,TRUE,Haliaeetus leucoryphus
RF,0.6728048780487805,0.37255555555555553,0.05403333333333329,TRUE,Haliaeetus leucoryphus
GAM,0.8170793650793651,0.48639682539682544,0.0454657717951912,TRUE,Spilopelia senegalensis
GBM,0.7752333333333333,0.5325714285714286,0.03539498454135036,TRUE,Spilopelia senegalensis
GLM,0.8125174603174603,0.5932857142857143,0.03624888713022079,TRUE,Spilopelia senegalensis
MaxEnt,NA,NA,NA,TRUE,Spilopelia senegalensis
RF,0.7897063492063492,0.45166666666666666,0.031033333333333378,TRUE,Spilopelia senegalensis
GAM,0.78085,0.5211666666666667,0.03204409601979911,TRUE,Onychoprion anaethetus
GBM,0.7575041666666666,0.5436666666666667,0.010343142507474817,TRUE,Onychoprion anaethetus
GLM,0.9018208333333333,0.6693333333333333,0.04215880914691361,TRUE,Onychoprion anaethetus
MaxEnt,NA,NA,NA,TRUE,Onychoprion anaethetus
RF,0.6691270833333334,0.42800000000000005,0.021833333333333354,TRUE,Onychoprion anaethetus
GAM,0.8259666666666666,0.6656666666666666,0.011504043968516658,TRUE,Gavia stellata
GBM,0.84295,0.6703333333333333,0.0016270055197480117,TRUE,Gavia stellata
GLM,0.8490166666666666,0.692,0.01586169788281176,TRUE,Gavia stellata
MaxEnt,NA,NA,NA,TRUE,Gavia stellata
RF,0.7247333333333333,0.4746666666666666,0.005333333333333334,TRUE,Gavia stellata
GAM,0.83025,0.7490000000000001,0.01036170920732815,TRUE,Treron curvirostra
GBM,0.8623333333333333,0.612,0.0019784493852379554,TRUE,Treron curvirostra
GLM,0.8532916666666667,0.75,0.022050706196724102,TRUE,Treron curvirostra
MaxEnt,NA,NA,NA,TRUE,Treron curvirostra
RF,0.6879375,0.45099999999999996,0.016666666666666666,TRUE,Treron curvirostra
GAM,0.885625,0.767,0.05470977263363975,TRUE,Indicator xanthonotus
GBM,0.8912333333333333,0.778,0.02084298943936033,TRUE,Indicator xanthonotus
GLM,0.785075,0.5780000000000001,0.021663167907186368,TRUE,Indicator xanthonotus
MaxEnt,NA,NA,NA,TRUE,Indicator xanthonotus
RF,0.8308208333333333,0.6766666666666667,0.0565000000000001,TRUE,Indicator xanthonotus
GAM,0.6951918318523582,0.40838072453861923,0.04741325127791368,TRUE,Zoothera dixoni
GBM,0.7093324504442925,0.4028304853041695,0.008846037969726106,TRUE,Zoothera dixoni
GLM,0.7279374914559125,0.427375939849624,0.04558911511372468,TRUE,Zoothera dixoni
MaxEnt,NA,NA,NA,TRUE,Zoothera dixoni
RF,0.662233971291866,0.30050991114149006,0.027333333333333334,TRUE,Zoothera dixoni
GAM,0.6074411588411588,0.22899999999999995,0.0028543656880198167,TRUE,Pelecanus onocrotalus
GBM,0.5815233266733266,0.269,0.004892850565289818,TRUE,Pelecanus onocrotalus
GLM,0.7799576423576423,0.371,0.04503695089057587,TRUE,Pelecanus onocrotalus
MaxEnt,NA,NA,NA,TRUE,Pelecanus onocrotalus
RF,0.5619282384282384,0.14208391608391607,0.017866666666666694,TRUE,Pelecanus onocrotalus
GAM,0.8321146853146854,0.7048181818181818,9.609415281162791e-4,TRUE,Picus chlorolophus
GBM,0.5982405594405594,0.388,0.00805703388389196,TRUE,Picus chlorolophus
GLM,0.7939346153846154,0.5816363636363637,0.028692739587348456,TRUE,Picus chlorolophus
MaxEnt,NA,NA,NA,TRUE,Picus chlorolophus
RF,0.7436050699300699,0.5175594405594406,0.010000000000000009,TRUE,Picus chlorolophus
GAM,0.7886458333333333,0.4896666666666667,0.014004298434071645,TRUE,Sittiparus varius
GBM,0.7365625,0.5633333333333334,0.007444876745590665,TRUE,Sittiparus varius
GLM,0.7797273809523809,0.5448571428571428,0.034121443323508645,TRUE,Sittiparus varius
MaxEnt,NA,NA,NA,TRUE,Sittiparus varius
RF,0.7480627976190476,0.554,0.019200000000000005,TRUE,Sittiparus varius
GAM,0.7219177777777778,0.183,0.004477679249962884,TRUE,Anthus pratensis
GBM,0.7076444444444444,0.12799999999999997,0.006659526697526779,TRUE,Anthus pratensis
GLM,0.6135566666666666,0.20099999999999998,0.007508472781214375,TRUE,Anthus pratensis
MaxEnt,NA,NA,NA,TRUE,Anthus pratensis
RF,0.6862958333333333,0.06899999999999999,6.666666666666668e-4,TRUE,Anthus pratensis
GAM,0.7717424242424242,0.5498282828282829,0.012093913266613666,TRUE,Garrulax maesi
GBM,0.780520202020202,0.4192121212121212,0.017231543913159692,TRUE,Garrulax maesi
GLM,0.7875151515151515,0.6030505050505051,0.025127625683586213,TRUE,Garrulax maesi
MaxEnt,NA,NA,NA,TRUE,Garrulax maesi
RF,0.5479646464646465,0.24536363636363637,0.04643333333333333,TRUE,Garrulax maesi
GAM,0.8294888888888889,0.6503333333333333,0.042510732970969155,TRUE,Lanius collurioides
GBM,0.7852222222222223,0.5396666666666667,0.006224494916348785,TRUE,Lanius collurioides
GLM,0.8437222222222223,0.7232222222222222,0.07425213784889165,TRUE,Lanius collurioides
MaxEnt,NA,NA,NA,TRUE,Lanius collurioides
RF,0.6816027777777778,0.44699999999999995,0.011333333333333334,TRUE,Lanius collurioides
GAM,0.7779848484848485,0.6431515151515151,0.013025004013923407,TRUE,Sitta cinnamoventris
GBM,0.7393484848484848,0.5676060606060606,0.0021872676409172005,TRUE,Sitta cinnamoventris
GLM,0.7358712121212121,0.44845454545454544,0.035529874253662545,TRUE,Sitta cinnamoventris
MaxEnt,NA,NA,NA,TRUE,Sitta cinnamoventris
RF,0.7566098484848485,0.6094545454545455,0.01906666666666674,TRUE,Sitta cinnamoventris
GAM,0.7301488095238096,0.45104761904761903,0.04388367727184563,TRUE,Staphida castaniceps
GBM,0.7061488095238095,0.40109523809523806,0.013023977124981417,TRUE,Staphida castaniceps
GLM,0.6671547619047619,0.31966666666666665,0.02242242008766426,TRUE,Staphida castaniceps
MaxEnt,NA,NA,NA,TRUE,Staphida castaniceps
RF,0.6248095238095238,0.4026666666666666,0.03973333333333335,TRUE,Staphida castaniceps
GAM,0.7407416666666666,0.509,0.03268592596559501,TRUE,Erithacus rubecula
GBM,0.7028208333333333,0.29400000000000004,0.006906276601652428,TRUE,Erithacus rubecula
GLM,0.7869416666666667,0.586,0.041340396012473156,TRUE,Erithacus rubecula
MaxEnt,NA,NA,NA,TRUE,Erithacus rubecula
RF,0.6228354166666668,0.2516666666666667,0.05000000000000004,TRUE,Erithacus rubecula
GAM,0.6707541208791209,0.2394285714285714,0.006494246286060324,TRUE,Podiceps grisegena
GBM,0.7062019230769231,0.1026153846153846,0.020887895186219,TRUE,Podiceps grisegena
GLM,0.5864491758241758,0.3936593406593406,0.015810284857409027,TRUE,Podiceps grisegena
MaxEnt,NA,NA,NA,TRUE,Podiceps grisegena
RF,0.6829244505494505,0.09685714285714289,0.0013333333333333335,TRUE,Podiceps grisegena
GAM,0.6894583333333334,0.33611111111111114,0.03976853118726928,TRUE,Cecropis striolata
GBM,0.7435361111111111,0.4627777777777778,0.00998094023278563,TRUE,Cecropis striolata
GLM,0.7637194444444444,0.49411111111111106,0.05123375002317908,TRUE,Cecropis striolata
MaxEnt,NA,NA,NA,TRUE,Cecropis striolata
RF,0.6760555555555555,0.45222222222222225,0.02760000000000004,TRUE,Cecropis striolata
GAM,0.6443333333333333,0.4033333333333333,0.0128106672692819,TRUE,Phylloscopus burkii
GBM,0.6033046218487395,0.31465266106442574,0.023003071188320758,TRUE,Phylloscopus burkii
GLM,0.6049929971988796,0.269235294117647,0.020181071057149284,TRUE,Phylloscopus burkii
MaxEnt,NA,NA,NA,TRUE,Phylloscopus burkii
RF,0.66293837535014,0.31566386554621845,0.018433333333333357,TRUE,Phylloscopus burkii
GAM,0.9644216417910447,0,2.2204460492503126e-16,TRUE,Stachyris nonggangensis
GBM,0.9796666666666667,0.8843428835720893,1.011882834367947e-4,TRUE,Stachyris nonggangensis
GLM,0.9660297507437686,0.926009550238756,0.03716025171221944,TRUE,Stachyris nonggangensis
MaxEnt,NA,NA,NA,TRUE,Stachyris nonggangensis
RF,0.9623333333333334,0.8853428835720893,0.028333333333333256,TRUE,Stachyris nonggangensis
GAM,0.8513244047619047,0.7251666666666667,0.02230276278760319,TRUE,Suthora fulvifrons
GBM,0.8570327380952381,0.7294999999999999,0.0044772534874825765,TRUE,Suthora fulvifrons
GLM,0.6682321428571428,0.514,0.017457745761822113,TRUE,Suthora fulvifrons
MaxEnt,NA,NA,NA,TRUE,Suthora fulvifrons
RF,0.851297619047619,0.7505,0.02426666666666669,TRUE,Suthora fulvifrons
GAM,0.803965811965812,0.48288888888888887,0.044978664591233314,TRUE,Turdus feae
GBM,0.7284764957264958,0.3198547008547009,0.009939857542244815,TRUE,Turdus feae
GLM,0.739642735042735,0.5360769230769231,0.048639005858477025,TRUE,Turdus feae
MaxEnt,NA,NA,NA,TRUE,Turdus feae
RF,0.6989871794871795,0.3496239316239316,0.02553333333333336,TRUE,Turdus feae
GAM,0.9244102828891815,0.6342317201869441,0.04517098076987235,TRUE,Pomatorhinus superciliaris
GBM,0.9452743199834039,0.8284696587223608,0.009257910376059253,TRUE,Pomatorhinus superciliaris
GLM,0.8237530484612317,0.6781234727987172,0.012370220583736451,TRUE,Pomatorhinus superciliaris
MaxEnt,NA,NA,NA,TRUE,Pomatorhinus superciliaris
RF,0.8941077149890196,0.7727493284436157,0.05753333333333327,TRUE,Pomatorhinus superciliaris
GAM,0.9140948850093737,0.8422015289187075,0.05558377572933012,TRUE,Erythrogenys hypoleucos
GBM,0.9060904596587017,0.8208477017335797,0.0062820117905016725,TRUE,Erythrogenys hypoleucos
GLM,0.9041273039778408,0.841950234753758,0.04941560360844097,TRUE,Erythrogenys hypoleucos
MaxEnt,NA,NA,NA,TRUE,Erythrogenys hypoleucos
RF,0.9270631122899016,0.8610626687640353,0.09649999999999975,TRUE,Erythrogenys hypoleucos
GAM,0.7404,0.44299999999999995,0.013373598139864494,TRUE,Calidris melanotos
GBM,0.6817194444444444,0.27388888888888885,0.011798040032196432,TRUE,Calidris melanotos
GLM,0.7262527777777777,0.42333333333333334,0.015533123771892449,TRUE,Calidris melanotos
MaxEnt,NA,NA,NA,TRUE,Calidris melanotos
RF,0.4902472222222222,0.1971111111111111,0.006133333333333345,TRUE,Calidris melanotos
GAM,0.8036587301587301,0.283063492063492,0.059047519391421874,TRUE,Emberiza melanocephala
GBM,0.6472003968253969,0.3174285714285714,0.0036692836321169167,TRUE,Emberiza melanocephala
GLM,0.7735456349206349,0.322,0.04567253685546858,TRUE,Emberiza melanocephala
MaxEnt,NA,NA,NA,TRUE,Emberiza melanocephala
RF,0.5023561507936508,0.11450793650793649,0.014266666666666691,TRUE,Emberiza melanocephala
GAM,0.7460738095238095,0.22742857142857148,0.020446013826527276,TRUE,Acrocephalus tangorum
GBM,0.6295988095238095,0.25466666666666665,0.008604138679252709,TRUE,Acrocephalus tangorum
