species,threshold_type,threshold_name,algorithm,threshold_value
Phoenicurus erythronotus,algorithm_mean_threshold,mean_threshold,GLM,0.08746568095910033
Phoenicurus erythronotus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Phoenicurus erythronotus,algorithm_mean_threshold,mean_threshold,RF,0.049233333333333365
Phoenicurus erythronotus,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.08746568095910033
Anthus trivialis,model_config,presence_cell_threshold,NA,10
Anthus trivialis,model_config,presence_cell_maximum,NA,10000
Anthus trivialis,model_config,pseudoabsence_multiplier,NA,3
Anthus trivialis,model_config,pseudoabsence_minimum,NA,1000
Anthus trivialis,model_config,pseudoabsence_maximum,NA,20000
Anthus trivialis,model_config,cv_folds,NA,5
Anthus trivialis,model_config,cv_presence_threshold_spatial,NA,20
Anthus trivialis,model_config,tss_selection_threshold,NA,0.6
Anthus trivialis,model_config,buffer_km,NA,500
Anthus trivialis,algorithm_mean_threshold,mean_threshold,GAM,0.1461353772780146
Anthus trivialis,algorithm_mean_threshold,mean_threshold,GBM,0.04266518774876673
Anthus trivialis,algorithm_mean_threshold,mean_threshold,GLM,0.15410214004292416
Anthus trivialis,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Anthus trivialis,algorithm_mean_threshold,mean_threshold,RF,0.036
Anthus trivialis,ensemble_binary_threshold,ensemble_binary_threshold,RF,0.036
Niltava sundara,model_config,presence_cell_threshold,NA,10
Niltava sundara,model_config,presence_cell_maximum,NA,10000
Niltava sundara,model_config,pseudoabsence_multiplier,NA,3
Niltava sundara,model_config,pseudoabsence_minimum,NA,1000
Niltava sundara,model_config,pseudoabsence_maximum,NA,20000
Niltava sundara,model_config,cv_folds,NA,5
Niltava sundara,model_config,cv_presence_threshold_spatial,NA,20
Niltava sundara,model_config,tss_selection_threshold,NA,0.6
Niltava sundara,model_config,buffer_km,NA,500
Niltava sundara,algorithm_mean_threshold,mean_threshold,GAM,0.040820923287562684
Niltava sundara,algorithm_mean_threshold,mean_threshold,GBM,0.0202520858307556
Niltava sundara,algorithm_mean_threshold,mean_threshold,GLM,0.06344565400293307
Niltava sundara,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Niltava sundara,algorithm_mean_threshold,mean_threshold,RF,0.03133333333333333
Niltava sundara,ensemble_binary_threshold,ensemble_binary_threshold,RF,0.03133333333333333
Passer hispaniolensis,model_config,presence_cell_threshold,NA,10
Passer hispaniolensis,model_config,presence_cell_maximum,NA,10000
Passer hispaniolensis,model_config,pseudoabsence_multiplier,NA,3
Passer hispaniolensis,model_config,pseudoabsence_minimum,NA,1000
Passer hispaniolensis,model_config,pseudoabsence_maximum,NA,20000
Passer hispaniolensis,model_config,cv_folds,NA,5
Passer hispaniolensis,model_config,cv_presence_threshold_spatial,NA,20
Passer hispaniolensis,model_config,tss_selection_threshold,NA,0.6
Passer hispaniolensis,model_config,buffer_km,NA,500
Passer hispaniolensis,algorithm_mean_threshold,mean_threshold,GAM,0.06144363607083882
Passer hispaniolensis,algorithm_mean_threshold,mean_threshold,GBM,0.019745762708933835
Passer hispaniolensis,algorithm_mean_threshold,mean_threshold,GLM,0.09732688378327284
Passer hispaniolensis,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Passer hispaniolensis,algorithm_mean_threshold,mean_threshold,RF,0.014833333333333353
Passer hispaniolensis,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.09732688378327284
Clangula hyemalis,model_config,presence_cell_threshold,NA,10
Clangula hyemalis,model_config,presence_cell_maximum,NA,10000
Clangula hyemalis,model_config,pseudoabsence_multiplier,NA,3
Clangula hyemalis,model_config,pseudoabsence_minimum,NA,1000
Clangula hyemalis,model_config,pseudoabsence_maximum,NA,20000
Clangula hyemalis,model_config,cv_folds,NA,5
Clangula hyemalis,model_config,cv_presence_threshold_spatial,NA,20
Clangula hyemalis,model_config,tss_selection_threshold,NA,0.6
Clangula hyemalis,model_config,buffer_km,NA,500
Clangula hyemalis,algorithm_mean_threshold,mean_threshold,GAM,0.14651097780845657
Clangula hyemalis,algorithm_mean_threshold,mean_threshold,GBM,0.044990406773982895
Clangula hyemalis,algorithm_mean_threshold,mean_threshold,GLM,0.045630318783956673
Clangula hyemalis,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Clangula hyemalis,algorithm_mean_threshold,mean_threshold,RF,0.0026666666666666666
Clangula hyemalis,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.045630318783956673
Prunella immaculata,model_config,presence_cell_threshold,NA,10
Prunella immaculata,model_config,presence_cell_maximum,NA,10000
Prunella immaculata,model_config,pseudoabsence_multiplier,NA,3
Prunella immaculata,model_config,pseudoabsence_minimum,NA,1000
Prunella immaculata,model_config,pseudoabsence_maximum,NA,20000
Prunella immaculata,model_config,cv_folds,NA,5
Prunella immaculata,model_config,cv_presence_threshold_spatial,NA,20
Prunella immaculata,model_config,tss_selection_threshold,NA,0.6
Prunella immaculata,model_config,buffer_km,NA,500
Prunella immaculata,algorithm_mean_threshold,mean_threshold,GAM,0.10327382403783801
Prunella immaculata,algorithm_mean_threshold,mean_threshold,GBM,0.039520371983412794
Prunella immaculata,algorithm_mean_threshold,mean_threshold,GLM,0.09469962355984451
Prunella immaculata,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Prunella immaculata,algorithm_mean_threshold,mean_threshold,RF,0.032933333333333356
Prunella immaculata,ensemble_binary_threshold,ensemble_binary_threshold,GBM,0.039520371983412794
Tarsiger indicus,model_config,presence_cell_threshold,NA,10
Tarsiger indicus,model_config,presence_cell_maximum,NA,10000
Tarsiger indicus,model_config,pseudoabsence_multiplier,NA,3
Tarsiger indicus,model_config,pseudoabsence_minimum,NA,1000
Tarsiger indicus,model_config,pseudoabsence_maximum,NA,20000
Tarsiger indicus,model_config,cv_folds,NA,5
Tarsiger indicus,model_config,cv_presence_threshold_spatial,NA,20
Tarsiger indicus,model_config,tss_selection_threshold,NA,0.6
Tarsiger indicus,model_config,buffer_km,NA,500
Tarsiger indicus,algorithm_mean_threshold,mean_threshold,GAM,0.04455899920729268
Tarsiger indicus,algorithm_mean_threshold,mean_threshold,GBM,0.018960131290370913
Tarsiger indicus,algorithm_mean_threshold,mean_threshold,GLM,0.06625485368803785
Tarsiger indicus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Tarsiger indicus,algorithm_mean_threshold,mean_threshold,RF,0.05250000000000002
Tarsiger indicus,ensemble_binary_threshold,ensemble_binary_threshold,RF,0.05250000000000002
Anthus gustavi,model_config,presence_cell_threshold,NA,10
Anthus gustavi,model_config,presence_cell_maximum,NA,10000
Anthus gustavi,model_config,pseudoabsence_multiplier,NA,3
Anthus gustavi,model_config,pseudoabsence_minimum,NA,1000
Anthus gustavi,model_config,pseudoabsence_maximum,NA,20000
Anthus gustavi,model_config,cv_folds,NA,5
Anthus gustavi,model_config,cv_presence_threshold_spatial,NA,20
Anthus gustavi,model_config,tss_selection_threshold,NA,0.6
Anthus gustavi,model_config,buffer_km,NA,500
Anthus gustavi,algorithm_mean_threshold,mean_threshold,GAM,0.0742530027026914
Anthus gustavi,algorithm_mean_threshold,mean_threshold,GBM,0.0272812189381442
Anthus gustavi,algorithm_mean_threshold,mean_threshold,GLM,0.07206100144918295
Anthus gustavi,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Anthus gustavi,algorithm_mean_threshold,mean_threshold,RF,0.06226666666666673
Anthus gustavi,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.07206100144918295
Leptopoecile elegans,model_config,presence_cell_threshold,NA,10
Leptopoecile elegans,model_config,presence_cell_maximum,NA,10000
Leptopoecile elegans,model_config,pseudoabsence_multiplier,NA,3
Leptopoecile elegans,model_config,pseudoabsence_minimum,NA,1000
Leptopoecile elegans,model_config,pseudoabsence_maximum,NA,20000
Leptopoecile elegans,model_config,cv_folds,NA,5
Leptopoecile elegans,model_config,cv_presence_threshold_spatial,NA,20
Leptopoecile elegans,model_config,tss_selection_threshold,NA,0.6
Leptopoecile elegans,model_config,buffer_km,NA,500
Leptopoecile elegans,algorithm_mean_threshold,mean_threshold,GAM,0.03875367131001476
Leptopoecile elegans,algorithm_mean_threshold,mean_threshold,GBM,0.026055332586085486
Leptopoecile elegans,algorithm_mean_threshold,mean_threshold,GLM,0.06246029551875191
Leptopoecile elegans,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Leptopoecile elegans,algorithm_mean_threshold,mean_threshold,RF,0.016
Leptopoecile elegans,ensemble_binary_threshold,ensemble_binary_threshold,GAM,0.03875367131001476
Tarsiger chrysaeus,model_config,presence_cell_threshold,NA,10
Tarsiger chrysaeus,model_config,presence_cell_maximum,NA,10000
Tarsiger chrysaeus,model_config,pseudoabsence_multiplier,NA,3
Tarsiger chrysaeus,model_config,pseudoabsence_minimum,NA,1000
Tarsiger chrysaeus,model_config,pseudoabsence_maximum,NA,20000
Tarsiger chrysaeus,model_config,cv_folds,NA,5
Tarsiger chrysaeus,model_config,cv_presence_threshold_spatial,NA,20
Tarsiger chrysaeus,model_config,tss_selection_threshold,NA,0.6
Tarsiger chrysaeus,model_config,buffer_km,NA,500
Tarsiger chrysaeus,algorithm_mean_threshold,mean_threshold,GAM,0.06530316920565989
Tarsiger chrysaeus,algorithm_mean_threshold,mean_threshold,GBM,0.023094967631337088
Tarsiger chrysaeus,algorithm_mean_threshold,mean_threshold,GLM,0.05560080037633356
Tarsiger chrysaeus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Tarsiger chrysaeus,algorithm_mean_threshold,mean_threshold,RF,0.039600000000000045
Tarsiger chrysaeus,ensemble_binary_threshold,ensemble_binary_threshold,RF,0.039600000000000045
Plegadis falcinellus,model_config,presence_cell_threshold,NA,10
Plegadis falcinellus,model_config,presence_cell_maximum,NA,10000
Plegadis falcinellus,model_config,pseudoabsence_multiplier,NA,3
Plegadis falcinellus,model_config,pseudoabsence_minimum,NA,1000
Plegadis falcinellus,model_config,pseudoabsence_maximum,NA,20000
Plegadis falcinellus,model_config,cv_folds,NA,5
Plegadis falcinellus,model_config,cv_presence_threshold_spatial,NA,20
Plegadis falcinellus,model_config,tss_selection_threshold,NA,0.6
Plegadis falcinellus,model_config,buffer_km,NA,500
Plegadis falcinellus,algorithm_mean_threshold,mean_threshold,GAM,0.022458674067269663
Plegadis falcinellus,algorithm_mean_threshold,mean_threshold,GBM,0.04599860139354815
Plegadis falcinellus,algorithm_mean_threshold,mean_threshold,GLM,0.04665118567519453
Plegadis falcinellus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Plegadis falcinellus,algorithm_mean_threshold,mean_threshold,RF,0.03750000000000006
Plegadis falcinellus,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.04665118567519453
Pitta nympha,model_config,presence_cell_threshold,NA,10
Pitta nympha,model_config,presence_cell_maximum,NA,10000
Pitta nympha,model_config,pseudoabsence_multiplier,NA,3
Pitta nympha,model_config,pseudoabsence_minimum,NA,1000
Pitta nympha,model_config,pseudoabsence_maximum,NA,20000
Pitta nympha,model_config,cv_folds,NA,5
Pitta nympha,model_config,cv_presence_threshold_spatial,NA,20
Pitta nympha,model_config,tss_selection_threshold,NA,0.6
Pitta nympha,model_config,buffer_km,NA,500
Pitta nympha,algorithm_mean_threshold,mean_threshold,GAM,0.05138753922858661
Pitta nympha,algorithm_mean_threshold,mean_threshold,GBM,0.015800978096030427
Pitta nympha,algorithm_mean_threshold,mean_threshold,GLM,0.05435618931466322
Pitta nympha,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Pitta nympha,algorithm_mean_threshold,mean_threshold,RF,0.02020000000000001
Pitta nympha,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.05435618931466322
Rallus aquaticus,model_config,presence_cell_threshold,NA,10
Rallus aquaticus,model_config,presence_cell_maximum,NA,10000
Rallus aquaticus,model_config,pseudoabsence_multiplier,NA,3
Rallus aquaticus,model_config,pseudoabsence_minimum,NA,1000
Rallus aquaticus,model_config,pseudoabsence_maximum,NA,20000
Rallus aquaticus,model_config,cv_folds,NA,5
Rallus aquaticus,model_config,cv_presence_threshold_spatial,NA,20
Rallus aquaticus,model_config,tss_selection_threshold,NA,0.6
Rallus aquaticus,model_config,buffer_km,NA,500
Rallus aquaticus,algorithm_mean_threshold,mean_threshold,GAM,0.07544715351391641
Rallus aquaticus,algorithm_mean_threshold,mean_threshold,GBM,0.06064152687520249
Rallus aquaticus,algorithm_mean_threshold,mean_threshold,GLM,0.07790568602960737
Rallus aquaticus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Rallus aquaticus,algorithm_mean_threshold,mean_threshold,RF,0.015600000000000004
Rallus aquaticus,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.07790568602960737
Cephalopyrus flammiceps,model_config,presence_cell_threshold,NA,10
Cephalopyrus flammiceps,model_config,presence_cell_maximum,NA,10000
Cephalopyrus flammiceps,model_config,pseudoabsence_multiplier,NA,3
Cephalopyrus flammiceps,model_config,pseudoabsence_minimum,NA,1000
Cephalopyrus flammiceps,model_config,pseudoabsence_maximum,NA,20000
Cephalopyrus flammiceps,model_config,cv_folds,NA,5
Cephalopyrus flammiceps,model_config,cv_presence_threshold_spatial,NA,20
Cephalopyrus flammiceps,model_config,tss_selection_threshold,NA,0.6
Cephalopyrus flammiceps,model_config,buffer_km,NA,500
Cephalopyrus flammiceps,algorithm_mean_threshold,mean_threshold,GAM,0.06854201144838568
Cephalopyrus flammiceps,algorithm_mean_threshold,mean_threshold,GBM,0.012215118752405192
Cephalopyrus flammiceps,algorithm_mean_threshold,mean_threshold,GLM,0.07081223806862748
Cephalopyrus flammiceps,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Cephalopyrus flammiceps,algorithm_mean_threshold,mean_threshold,RF,0.028666666666666667
Cephalopyrus flammiceps,ensemble_binary_threshold,ensemble_binary_threshold,RF,0.028666666666666667
Cyornis glaucicomans,model_config,presence_cell_threshold,NA,10
Cyornis glaucicomans,model_config,presence_cell_maximum,NA,10000
Cyornis glaucicomans,model_config,pseudoabsence_multiplier,NA,3
Cyornis glaucicomans,model_config,pseudoabsence_minimum,NA,1000
Cyornis glaucicomans,model_config,pseudoabsence_maximum,NA,20000
Cyornis glaucicomans,model_config,cv_folds,NA,5
Cyornis glaucicomans,model_config,cv_presence_threshold_spatial,NA,20
Cyornis glaucicomans,model_config,tss_selection_threshold,NA,0.6
Cyornis glaucicomans,model_config,buffer_km,NA,500
Cyornis glaucicomans,algorithm_mean_threshold,mean_threshold,GAM,0.036446655616549466
Cyornis glaucicomans,algorithm_mean_threshold,mean_threshold,GBM,0.01352535238341447
Cyornis glaucicomans,algorithm_mean_threshold,mean_threshold,GLM,0.03859050303177645
Cyornis glaucicomans,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Cyornis glaucicomans,algorithm_mean_threshold,mean_threshold,RF,0.018
Cyornis glaucicomans,ensemble_binary_threshold,ensemble_binary_threshold,GAM,0.036446655616549466
Treron sieboldii,model_config,presence_cell_threshold,NA,10
Treron sieboldii,model_config,presence_cell_maximum,NA,10000
Treron sieboldii,model_config,pseudoabsence_multiplier,NA,3
Treron sieboldii,model_config,pseudoabsence_minimum,NA,1000
Treron sieboldii,model_config,pseudoabsence_maximum,NA,20000
Treron sieboldii,model_config,cv_folds,NA,5
Treron sieboldii,model_config,cv_presence_threshold_spatial,NA,20
Treron sieboldii,model_config,tss_selection_threshold,NA,0.6
Treron sieboldii,model_config,buffer_km,NA,500
Treron sieboldii,algorithm_mean_threshold,mean_threshold,GAM,0.07034887900583828
Treron sieboldii,algorithm_mean_threshold,mean_threshold,GBM,0.02684832973045862
Treron sieboldii,algorithm_mean_threshold,mean_threshold,GLM,0.04335951672420891
Treron sieboldii,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Treron sieboldii,algorithm_mean_threshold,mean_threshold,RF,0.028
Treron sieboldii,ensemble_binary_threshold,ensemble_binary_threshold,GLM,0.04335951672420891
Turdus pilaris,model_config,presence_cell_threshold,NA,10
Turdus pilaris,model_config,presence_cell_maximum,NA,10000
Turdus pilaris,model_config,pseudoabsence_multiplier,NA,3
Turdus pilaris,model_config,pseudoabsence_minimum,NA,1000
Turdus pilaris,model_config,pseudoabsence_maximum,NA,20000
Turdus pilaris,model_config,cv_folds,NA,5
Turdus pilaris,model_config,cv_presence_threshold_spatial,NA,20
Turdus pilaris,model_config,tss_selection_threshold,NA,0.6
Turdus pilaris,model_config,buffer_km,NA,500
Turdus pilaris,algorithm_mean_threshold,mean_threshold,GAM,0.08549908922871235
Turdus pilaris,algorithm_mean_threshold,mean_threshold,GBM,0.03330802042977404
Turdus pilaris,algorithm_mean_threshold,mean_threshold,GLM,0.07254362239065283
Turdus pilaris,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Turdus pilaris,algorithm_mean_threshold,mean_threshold,RF,0.02073333333333335
Turdus pilaris,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GLM,0.07902135580968259
Ixobrychus minutus,model_config,presence_cell_threshold,NA,10
Ixobrychus minutus,model_config,presence_cell_maximum,NA,10000
Ixobrychus minutus,model_config,pseudoabsence_multiplier,NA,3
Ixobrychus minutus,model_config,pseudoabsence_minimum,NA,1000
Ixobrychus minutus,model_config,pseudoabsence_maximum,NA,20000
Ixobrychus minutus,model_config,cv_folds,NA,5
Ixobrychus minutus,model_config,cv_presence_threshold_spatial,NA,20
Ixobrychus minutus,model_config,tss_selection_threshold,NA,0.6
Ixobrychus minutus,model_config,buffer_km,NA,500
Ixobrychus minutus,algorithm_mean_threshold,mean_threshold,GAM,0.12301466194718237
Ixobrychus minutus,algorithm_mean_threshold,mean_threshold,GBM,0.022113797568236834
Ixobrychus minutus,algorithm_mean_threshold,mean_threshold,GLM,0.10398521791433399
Ixobrychus minutus,algorithm_mean_threshold,mean_threshold,MaxEnt,NA
Ixobrychus minutus,algorithm_mean_threshold,mean_threshold,RF,0.034666666666666665
Ixobrychus minutus,ensemble_binary_threshold,ensemble_binary_threshold,GAM | GLM,0.11349993993075819
