"tree_label_final","order","family","genus","species_examples","pool_species_concepts","bridge_in_pool","new_record_species_concepts","new_record_species_list","new_record_species_cn","new_record_iucn","order_new","bridge_in_new_records","is_new_record","tip_index"
"Otus_semitorques","Procellariiformes","Strigidae","Otus","Otus semitorques",1,FALSE,1,"Otus semitorques","日本领角鸮","LC","Procellariiformes",FALSE,TRUE,925
"Otus_spilocephalus","Strigiformes","Strigidae","Otus","Otus spilocephalus",1,FALSE,1,"Otus spilocephalus","黄嘴角鸮","LC","Strigiformes",FALSE,TRUE,926
"Otus_sunia","Strigiformes","Strigidae","Otus","Otus sunia",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,927
"Strix_nivicolum","Strigiformes","Strigidae","Strix","Strix nivicolum",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,928
"Strix_uralensis","Strigiformes","Strigidae","Strix","Strix uralensis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,929
"Strix_leptogrammica","Strigiformes","Strigidae","Strix","Strix leptogrammica",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,930
"Strix_nebulosa","Strigiformes","Strigidae","Strix","Strix nebulosa",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,931
"Ketupa_flavipes","Strigiformes","Strigidae","Ketupa","Ketupa flavipes",1,FALSE,1,"Ketupa flavipes","黄腿渔鸮","LC","Strigiformes",FALSE,TRUE,932
"Ketupa_zeylonensis","Strigiformes","Strigidae","Ketupa","Ketupa zeylonensis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,933
"Ketupa_nipalensis","Strigiformes","Strigidae","Bubo","Bubo nipalensis",1,TRUE,1,"Bubo nipalensis","林雕鸮","LC","Strigiformes",TRUE,TRUE,934
"Bubo_bubo","Strigiformes","Strigidae","Bubo","Bubo bubo",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,935
"Bubo_scandiacus","Strigiformes","Strigidae","Bubo","Bubo scandiacus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,936
"Asio_otus","Strigiformes","Strigidae","Asio","Asio otus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,937
"Asio_flammeus","Strigiformes","Strigidae","Asio","Asio flammeus",1,FALSE,1,"Asio flammeus","短耳鸮","LC","Strigiformes",FALSE,TRUE,938
"Tyto_longimembris","Strigiformes","Tytonidae","Tyto","Tyto longimembris",1,FALSE,1,"Tyto longimembris","草鸮","LC","Strigiformes",FALSE,TRUE,939
"Phodilus_badius","Strigiformes","Tytonidae","Phodilus","Phodilus badius",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,940
"Dryobates_cathpharius","Piciformes","Picidae","Dryobates","Dryobates cathpharius",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,941
"Dryobates_minor","Piciformes","Picidae","Dryobates","Dryobates minor",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,942
"Dendrocopos_leucopterus","Piciformes","Picidae","Dendrocopos","Dendrocopos leucopterus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,943
"Dendrocopos_major","Piciformes","Picidae","Dendrocopos","Dendrocopos major",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,944
"Dendrocopos_darjellensis","Piciformes","Picidae","Dendrocopos","Dendrocopos darjellensis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,945
"Dendrocopos_leucotos","Piciformes","Picidae","Dendrocopos","Dendrocopos leucotos",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,946
"Dendrocopos_macei","Piciformes","Picidae","Dendrocopos","Dendrocopos macei",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,947
"Dendrocopos_atratus","Piciformes","Picidae","Dendrocopos","Dendrocopos atratus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,948
"Dendrocopos_hyperythrus","Piciformes","Picidae","Dendrocopos","Dendrocopos hyperythrus",1,FALSE,1,"Dendrocopos hyperythrus","棕腹啄木鸟","LC","Piciformes",FALSE,TRUE,949
"Dendrocoptes_auriceps","Piciformes","Picidae","Leiopicus","Leiopicus auriceps",1,TRUE,0,NA,NA,"NotNew",NA,NA,FALSE,950
"Picoides_tridactylus","Piciformes","Picidae","Picoides","Picoides tridactylus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,951
"Chrysocolaptes_guttacristatus","Piciformes","Picidae","Chrysocolaptes","Chrysocolaptes guttacristatus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,952
"Blythipicus_pyrrhotis","Piciformes","Picidae","Blythipicus","Blythipicus pyrrhotis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,953
"Chrysophlegma_flavinucha","Piciformes","Picidae","Chrysophlegma","Chrysophlegma flavinucha",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,954
"Picus_canus","Piciformes","Picidae","Picus","Picus canus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,955
"Picus_vittatus","Piciformes","Picidae","Picus","Picus vittatus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,956
"Picus_rabieri","Piciformes","Picidae","Picus","Picus rabieri",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,957
"Picus_squamatus","Piciformes","Picidae","Picus","Picus squamatus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,958
"Picus_xanthopygaeus","Piciformes","Picidae","Picus","Picus xanthopygaeus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,959
"Picus_chlorolophus","Piciformes","Picidae","Picus","Picus chlorolophus",1,FALSE,1,"Picus chlorolophus","黄冠啄木鸟","LC","Piciformes",FALSE,TRUE,960
"Dryocopus_javensis","Piciformes","Picidae","Dryocopus","Dryocopus javensis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,961
"Dryocopus_martius","Piciformes","Picidae","Dryocopus","Dryocopus martius",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,962
"Mulleripicus_pulverulentus","Piciformes","Picidae","Mulleripicus","Mulleripicus pulverulentus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,963
"Dinopium_javanense","Piciformes","Picidae","Dinopium","Dinopium javanense",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,964
"Dinopium_shorii","Piciformes","Picidae","Dinopium","Dinopium shorii",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,965
"Dinopium_benghalense","Piciformes","Picidae","Dinopium","Dinopium benghalense",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,966
"Gecinulus_grantia","Piciformes","Picidae","Gecinulus","Gecinulus grantia",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,967
"Micropternus_brachyurus","Piciformes","Picidae","Micropternus","Micropternus brachyurus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,968
"Sasia_ochracea","Piciformes","Picidae","Sasia","Sasia ochracea",1,FALSE,1,"Sasia ochracea","白眉棕啄木鸟","LC","Piciformes",FALSE,TRUE,969
"Picumnus_innominatus","Piciformes","Picidae","Picumnus","Picumnus innominatus",1,FALSE,1,"Picumnus innominatus","斑姬啄木鸟","LC","Piciformes",FALSE,TRUE,970
"Jynx_torquilla","Piciformes","Picidae","Jynx","Jynx torquilla",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,971
"Indicator_xanthonotus","Piciformes","Indicatoridae","Indicator","Indicator xanthonotus",1,FALSE,1,"Indicator xanthonotus","黄腰响蜜鴷","LC","Piciformes",FALSE,TRUE,972
"Psilopogon_asiaticus","Piciformes","Megalaimidae","Psilopogon","Psilopogon asiaticus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,973
"Psilopogon_faber","Piciformes","Megalaimidae","Psilopogon","Psilopogon faber",1,FALSE,1,"Psilopogon faber","黑眉拟啄木鸟","LC","Piciformes",FALSE,TRUE,974
"Psilopogon_nuchalis","Piciformes","Megalaimidae","Psilopogon","Psilopogon nuchalis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,975
"Psilopogon_lineatus","Piciformes","Megalaimidae","Psilopogon","Psilopogon lineatus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,976
"Psilopogon_franklinii","Piciformes","Megalaimidae","Psilopogon","Psilopogon franklinii",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,977
"Psilopogon_faiostrictus","Piciformes","Megalaimidae","Psilopogon","Psilopogon faiostrictus",1,FALSE,1,"Psilopogon faiostrictus","黄纹拟啄木鸟","LC","Piciformes",FALSE,TRUE,978
"Psilopogon_virens","Piciformes","Megalaimidae","Psilopogon","Psilopogon virens",1,FALSE,1,"Psilopogon virens","大拟啄木鸟","LC","Piciformes",FALSE,TRUE,979
"Psilopogon_duvaucelii","Piciformes","Megalaimidae","Psilopogon","Psilopogon duvaucelii",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,980
"Psilopogon_haemacephalus","Piciformes","Megalaimidae","Psilopogon","Psilopogon haemacephalus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,981
"Todiramphus_chloris","Coraciiformes","Alcedinidae","Todiramphus","Todiramphus chloris",1,FALSE,1,"Todiramphus chloris","白领翡翠","LC","Coraciiformes",FALSE,TRUE,982
"Halcyon_smyrnensis","Coraciiformes","Alcedinidae","Halcyon","Halcyon smyrnensis",1,FALSE,1,"Halcyon smyrnensis","白胸翡翠","LC","Coraciiformes",FALSE,TRUE,983
"Halcyon_pileata","Coraciiformes","Alcedinidae","Halcyon","Halcyon pileata",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,984
"Halcyon_coromanda","Coraciiformes","Alcedinidae","Halcyon","Halcyon coromanda",1,FALSE,1,"Halcyon coromanda","赤翡翠","LC","Coraciiformes",FALSE,TRUE,985
"Pelargopsis_capensis","Coraciiformes","Alcedinidae","Pelargopsis","Pelargopsis capensis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,986
"Ceryle_rudis","Coraciiformes","Alcedinidae","Ceryle","Ceryle rudis",1,FALSE,1,"Ceryle rudis","斑鱼狗","LC","Coraciiformes",FALSE,TRUE,987
"Megaceryle_lugubris","Coraciiformes","Alcedinidae","Megaceryle","Megaceryle lugubris",1,FALSE,1,"Megaceryle lugubris","冠鱼狗","LC","Coraciiformes",FALSE,TRUE,988
"Ceyx_erithaca","Coraciiformes","Alcedinidae","Ceyx","Ceyx erithaca",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,989
"Alcedo_atthis","Coraciiformes","Alcedinidae","Alcedo","Alcedo atthis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,990
"Alcedo_hercules","Coraciiformes","Alcedinidae","Alcedo","Alcedo hercules",1,FALSE,1,"Alcedo hercules","斑头大翠鸟","NT","Coraciiformes",FALSE,TRUE,991
"Alcedo_meninting","Coraciiformes","Alcedinidae","Alcedo","Alcedo meninting",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,992
"Merops_persicus","Coraciiformes","Meropidae","Merops","Merops persicus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,993
"Merops_philippinus","Coraciiformes","Meropidae","Merops","Merops philippinus",1,FALSE,1,"Merops philippinus","栗喉蜂虎","LC","Coraciiformes",FALSE,TRUE,994
"Merops_ornatus","Coraciiformes","Meropidae","Merops","Merops ornatus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,995
"Merops_apiaster","Coraciiformes","Meropidae","Merops","Merops apiaster",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,996
"Merops_viridis","Coraciiformes","Meropidae","Merops","Merops viridis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,997
"Merops_leschenaulti","Coraciiformes","Meropidae","Merops","Merops leschenaulti",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,998
"Merops_orientalis","Coraciiformes","Meropidae","Merops","Merops orientalis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,999
"Nyctyornis_amictus","Coraciiformes","Meropidae","Nyctyornis","Nyctyornis amictus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1000
"Nyctyornis_athertoni","Coraciiformes","Meropidae","Nyctyornis","Nyctyornis athertoni",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1001
"Coracias_garrulus","Coraciiformes","Coraciidae","Coracias","Coracias garrulus",1,FALSE,1,"Coracias garrulus","蓝胸佛法僧","LC","Coraciiformes",FALSE,TRUE,1002
"Coracias_affinis","Coraciiformes","Coraciidae","Coracias","Coracias affinis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1003
"Eurystomus_orientalis","Coraciiformes","Coraciidae","Eurystomus","Eurystomus orientalis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1004
"Anthracoceros_albirostris","Bucerotiformes","Bucerotidae","Anthracoceros","Anthracoceros albirostris",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1005
"Anorrhinus_austeni","Bucerotiformes","Bucerotidae","Anorrhinus","Anorrhinus austeni",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1006
"Rhyticeros_undulatus","Bucerotiformes","Bucerotidae","Rhyticeros","Rhyticeros undulatus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1007
"Aceros_nipalensis","Bucerotiformes","Bucerotidae","Aceros","Aceros nipalensis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1008
"Buceros_bicornis","Bucerotiformes","Bucerotidae","Buceros","Buceros bicornis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1009
"Upupa_epops","Bucerotiformes","Upupidae","Upupa","Upupa epops",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1010
"Harpactes_erythrocephalus","Trogoniformes","Trogonidae","Harpactes","Harpactes erythrocephalus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1011
"Harpactes_wardi","Trogoniformes","Trogonidae","Harpactes","Harpactes wardi",1,FALSE,1,"Harpactes wardi","红腹咬鹃","LC","Trogoniformes",FALSE,TRUE,1012
"Harpactes_oreskios","Trogoniformes","Trogonidae","Harpactes","Harpactes oreskios",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1013
"Aerodramus_fuciphagus","Caprimulgiformes","Apodidae","Aerodramus","Aerodramus fuciphagus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1014
"Aerodramus_brevirostris","Caprimulgiformes","Apodidae","Aerodramus","Aerodramus brevirostris",1,FALSE,1,"Aerodramus brevirostris","短嘴金丝燕","LC","Caprimulgiformes",FALSE,TRUE,1015
"Apus_apus","Caprimulgiformes","Apodidae","Apus","Apus apus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1016
"Apus_nipalensis","Caprimulgiformes","Apodidae","Apus","Apus nipalensis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1017
"Apus_acuticauda","Caprimulgiformes","Apodidae","Apus","Apus acuticauda",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1018
"Apus_cooki","Caprimulgiformes","Apodidae","Apus","Apus cooki",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1019
"Apus_pacificus","Caprimulgiformes","Apodidae","Apus","Apus pacificus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1020
"Apus_salimalii","Caprimulgiformes","Apodidae","Apus","Apus salimalii",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1021
"Tachymarptis_melba","Caprimulgiformes","Apodidae","Tachymarptis","Tachymarptis melba",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1022
"Cypsiurus_balasiensis","Caprimulgiformes","Apodidae","Cypsiurus","Cypsiurus balasiensis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1023
"Hirundapus_celebensis","Caprimulgiformes","Apodidae","Hirundapus","Hirundapus celebensis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1024
"Hirundapus_giganteus","Caprimulgiformes","Apodidae","Hirundapus","Hirundapus giganteus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1025
"Hirundapus_cochinchinensis","Caprimulgiformes","Apodidae","Hirundapus","Hirundapus cochinchinensis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1026
"Hirundapus_caudacutus","Caprimulgiformes","Apodidae","Hirundapus","Hirundapus caudacutus",1,FALSE,1,"Hirundapus caudacutus","白喉针尾雨燕","LC","Caprimulgiformes",FALSE,TRUE,1027
"Hemiprocne_coronata","Caprimulgiformes","Hemiprocnodae","Hemiprocne","Hemiprocne coronata",1,FALSE,1,"Hemiprocne coronata","凤头雨燕","LC","Caprimulgiformes",FALSE,TRUE,1028
"Batrachostomus_hodgsoni","Caprimulgiformes","Podargidae","Batrachostomus","Batrachostomus hodgsoni",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1029
"Caprimulgus_europaeus","Caprimulgiformes","Caprimulgidae","Caprimulgus","Caprimulgus europaeus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1030
"Caprimulgus_aegyptius","Caprimulgiformes","Caprimulgidae","Caprimulgus","Caprimulgus aegyptius",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1031
"Caprimulgus_jotaka","Caprimulgiformes","Caprimulgidae","Caprimulgus","Caprimulgus jotaka",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1032
"Caprimulgus_macrurus","Caprimulgiformes","Caprimulgidae","Caprimulgus","Caprimulgus macrurus",1,FALSE,1,"Caprimulgus macrurus","长尾夜鹰","LC","Caprimulgiformes",FALSE,TRUE,1033
"Caprimulgus_affinis","Caprimulgiformes","Caprimulgidae","Caprimulgus","Caprimulgus affinis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1034
"Lyncornis_macrotis","Caprimulgiformes","Caprimulgidae","Lyncornis","Lyncornis macrotis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1035
"Puffinus_nativitatis","Procellariiformes","Procellariidae","Puffinus","Puffinus nativitatis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1036
"Calonectris_leucomelas","Procellariiformes","Procellariidae","Calonectris","Calonectris leucomelas",1,FALSE,1,"Calonectris leucomelas","白额鹱","NT","Procellariiformes",FALSE,TRUE,1037
"Ardenna_carneipes","Procellariiformes","Procellariidae","Ardenna","Ardenna carneipes",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1038
"Ardenna_grisea","Procellariiformes","Procellariidae","Ardenna","Ardenna grisea",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1039
"Ardenna_tenuirostris","Procellariiformes","Procellariidae","Ardenna","Ardenna tenuirostris",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1040
"Ardenna_pacifica","Procellariiformes","Procellariidae","Ardenna","Ardenna pacifica",1,FALSE,1,"Ardenna pacifica","楔尾鹱","LC","Procellariiformes",FALSE,TRUE,1041
"Pseudobulweria_rostrata","Procellariiformes","Procellariidae","Pseudobulweria","Pseudobulweria rostrata",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1042
"Bulweria_bulwerii","Procellariiformes","Procellariidae","Bulweria","Bulweria bulwerii",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1043
"Pterodroma_heraldica","Procellariiformes","Procellariidae","Pterodroma","Pterodroma heraldica",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1044
"Pterodroma_solandri","Procellariiformes","Procellariidae","Pterodroma","Pterodroma solandri",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1045
"Pterodroma_hypoleuca","Procellariiformes","Procellariidae","Pterodroma","Pterodroma hypoleuca",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1046
"Fulmarus_glacialis","Procellariiformes","Procellariidae","Fulmarus","Fulmarus glacialis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1047
"Hydrobates_tristrami","Procellariiformes","Hydrobatidae","Hydrobates","Hydrobates tristrami",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1048
"Hydrobates_leucorhous","Procellariiformes","Hydrobatidae","Hydrobates","Hydrobates leucorhous",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1049
"Hydrobates_monorhis","Procellariiformes","Hydrobatidae","Hydrobates","Hydrobates monorhis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1050
"Oceanites_oceanicus","Procellariiformes","Oceanitidae","Oceanites","Oceanites oceanicus",1,FALSE,1,"Oceanites oceanicus","黄蹼洋海燕","LC","Procellariiformes",FALSE,TRUE,1051
"Phoebastria_albatrus","Procellariiformes","Diomedeidae","Phoebastria","Phoebastria albatrus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1052
"Phoebastria_immutabilis","Procellariiformes","Diomedeidae","Phoebastria","Phoebastria immutabilis",1,FALSE,1,"Phoebastria immutabilis","黑背信天翁","NT","Procellariiformes",FALSE,TRUE,1053
"Phoebastria_nigripes","Procellariiformes","Diomedeidae","Phoebastria","Phoebastria nigripes",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1054
"Ardea_insignis","Pelecaniformes","Ardeidae","Ardea","Ardea insignis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1055
"Ardea_purpurea","Pelecaniformes","Ardeidae","Ardea","Ardea purpurea",1,FALSE,1,"Ardea purpurea","草鹭","LC","Pelecaniformes",FALSE,TRUE,1056
"Ardea_cinerea","Pelecaniformes","Ardeidae","Ardea","Ardea cinerea",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1057
"Ardea_intermedia","Pelecaniformes","Ardeidae","Ardea","Ardea intermedia",1,FALSE,1,"Ardea intermedia","中白鹭","LC","Pelecaniformes",FALSE,TRUE,1058
"Ardea_alba","Pelecaniformes","Ardeidae","Ardea","Ardea alba",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1059
"Bubulcus_coromandus","Pelecaniformes","Ardeidae","Bubulcus","Bubulcus coromandus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1060
"Ardeola_bacchus","Pelecaniformes","Ardeidae","Ardeola","Ardeola bacchus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1061
"Ardeola_grayii","Pelecaniformes","Ardeidae","Ardeola","Ardeola grayii",1,FALSE,1,"Ardeola grayii","印度池鹭","LC","Pelecaniformes",FALSE,TRUE,1062
"Ardeola_speciosa","Pelecaniformes","Ardeidae","Ardeola","Ardeola speciosa",1,FALSE,1,"Ardeola speciosa","爪哇池鹭","LC","Pelecaniformes",FALSE,TRUE,1063
"Butorides_striata","Pelecaniformes","Ardeidae","Butorides","Butorides striata",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1064
"Gorsachius_goisagi","Pelecaniformes","Ardeidae","Gorsachius","Gorsachius goisagi",1,FALSE,1,"Gorsachius goisagi","栗头鳽","VU","Pelecaniformes",FALSE,TRUE,1065
"Gorsachius_melanolophus","Pelecaniformes","Ardeidae","Gorsachius","Gorsachius melanolophus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1066
"Egretta_eulophotes","Pelecaniformes","Ardeidae","Egretta","Egretta eulophotes",1,FALSE,1,"Egretta eulophotes","黄嘴白鹭","VU","Pelecaniformes",FALSE,TRUE,1067
"Egretta_sacra","Pelecaniformes","Ardeidae","Egretta","Egretta sacra",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1068
"Egretta_garzetta","Pelecaniformes","Ardeidae","Egretta","Egretta garzetta",1,FALSE,1,"Egretta garzetta","白鹭","LC","Pelecaniformes",FALSE,TRUE,1069
"Egretta_novaehollandiae","Pelecaniformes","Ardeidae","Egretta","Egretta novaehollandiae",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1070
"Egretta_picata","Pelecaniformes","Ardeidae","Egretta","Egretta picata",1,FALSE,1,"Egretta picata","斑鹭","LC","Pelecaniformes",FALSE,TRUE,1071
"Oroanassa_magnifica","Pelecaniformes","Ardeidae","Gorsachius","Gorsachius magnificus",1,TRUE,1,"Oroanassa magnifica","海南鳽","EN","Pelecaniformes",FALSE,TRUE,1072
"Nycticorax_nycticorax","Pelecaniformes","Ardeidae","Nycticorax","Nycticorax nycticorax",1,FALSE,1,"Nycticorax nycticorax","夜鹭","LC","Pelecaniformes",FALSE,TRUE,1073
"Nycticorax_caledonicus","Pelecaniformes","Ardeidae","Nycticorax","Nycticorax caledonicus",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1074
"Botaurus_stellaris","Pelecaniformes","Ardeidae","Botaurus","Botaurus stellaris",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1075
"Ixobrychus_minutus","Pelecaniformes","Ardeidae","Ixobrychus","Ixobrychus minutus",1,FALSE,1,"Ixobrychus minutus","小苇鳽","LC","Pelecaniformes",FALSE,TRUE,1076
"Ixobrychus_sinensis","Pelecaniformes","Ardeidae","Ixobrychus","Ixobrychus sinensis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1077
"Ixobrychus_cinnamomeus","Pelecaniformes","Ardeidae","Ixobrychus","Ixobrychus cinnamomeus",1,FALSE,1,"Ixobrychus cinnamomeus","栗苇鳽","LC","Pelecaniformes",FALSE,TRUE,1078
"Ixobrychus_eurhythmus","Pelecaniformes","Ardeidae","Ixobrychus","Ixobrychus eurhythmus",1,FALSE,1,"Ixobrychus eurhythmus","紫背苇鳽","LC","Pelecaniformes",FALSE,TRUE,1079
"Ixobrychus_flavicollis","Pelecaniformes","Ardeidae","Ixobrychus","Ixobrychus flavicollis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1080
"Pelecanus_crispus","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus crispus",1,FALSE,1,"Pelecanus crispus","卷羽鹈鹕","NT","Pelecaniformes",FALSE,TRUE,1081
"Pelecanus_philippensis","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus philippensis",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1082
"Pelecanus_onocrotalus","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus onocrotalus",1,FALSE,1,"Pelecanus onocrotalus","白鹈鹕","LC","Pelecaniformes",FALSE,TRUE,1083
"Pseudibis_davisoni","Pelecaniformes","Threskiornithidae","Pseudibis","Pseudibis davisoni",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1084
"Nipponia_nippon","Pelecaniformes","Threskiornithidae","Nipponia","Nipponia nippon",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1085
"Platalea_leucorodia","Pelecaniformes","Threskiornithidae","Platalea","Platalea leucorodia",1,FALSE,0,NA,NA,"NotNew",NA,NA,FALSE,1086
