record_id,species,order_raw,order_cn,province_cn,province_en_raw,year,iucn_raw,discover_cause_raw,discovery_method_raw,longitude,latitude,order,province,iucn,discover_reason,discovery_method,paper_id,species_cn,english_name,naming_time,identity_source,identity_change_flag,duplicate_group_size,keep_record
976,Pelecanus onocrotalus,PELECANIFORMES,鹈形目,山东省,Shandong,2019,LC,NA,观察拍摄,118.448055555556,36.6763888888889,Pelecaniformes,Shandong,LC,Unclear,观察拍摄,山东青州发现黑冠,白鹈鹕,Great White Pelican,NA,duplicate_audit,TRUE,1,TRUE
1014,Phoenicopterus roseus,PHOENICOPTERIFORMES,红鹳目,上海市,Shanghai,2019,LC,分布变化,观察拍摄,121.861883,31.603876,Phoenicopteriformes,Shanghai,LC,Range shift or distribution change,观察拍摄,崇明东滩鸟类新纪录———大红鹳,大红鹳,Greater flamingo,NA,raw_table,FALSE,1,TRUE
394,Grus vipio,GRUIFORMES,鹤形目,山西省,NA,2019,VU,NA,卫星追踪,111.732611111111,38.02315,Gruiformes,Shanxi,VU,Unclear,卫星追踪,山西省鸟类新纪录——白枕鹤,白枕鹤,White-naped Crane,NA,raw_table,FALSE,1,TRUE
744,Passer hispaniolensis,PASSERIFORMES,雀形目,四川省,Sichuan,2019,LC,NA,观察拍摄,102.981138888889,30.8959972222222,Passeriformes,Sichuan,LC,Unclear,观察拍摄,四川卧龙发现黑胸麻雀,黑胸麻雀,Spanish Sparrow,NA,raw_table,FALSE,1,TRUE
692,Saxicola ferreus,PASSERIFORMES,雀形目,天津市,Tianjin,2019,LC,NA,观察拍摄,117.630555555556,39.0683333333333,Passeriformes,Tianjin,LC,Unclear,观察拍摄,天津发现灰林䳭,灰林䳭,Grey Bushchat,NA,raw_table,FALSE,1,TRUE
1043,Calonectris leucomelas,PROCELLARIIFORMES,鹱形目,天津市,Tianjin,2019,NT,NA,观察拍摄,117.417772222222,38.7875916666667,Procellariiformes,Tianjin,NT,Unclear,观察拍摄,天津发现白额鹱,白额鹱,Streaked Shearwater,NA,raw_table,FALSE,1,TRUE
962,Ardea purpurea,PELECANIFORMES,鹈形目,新疆维吾尔自治区,Xinjiang,2019,LC,NA,观察拍摄,74.5727777777778,38.9425,Pelecaniformes,Xinjiang,LC,Unclear,观察拍摄,中国鸟类亚种新记录——草鹭指名亚种,草鹭,Purple Heron,NA,raw_table,FALSE,1,TRUE
61,Lophotriorchis kienerii,ACCIPITRIFORMES,鹰形目,西藏自治区,Tibet,2019,NT,NA,观察和拍摄,95.35,29.45,Accipitriformes,Xizang,NT,Unclear,观察和拍摄,西藏墨脱发现棕腹隼雕,棕腹隼雕,Rufous-bellied Eagle,NA,raw_table,FALSE,1,TRUE
231,Calidris alpina,CHARADRIIFORMES,鸻形目,西藏自治区,Tibet,2019,NT,NA,观察和拍摄,91.1627777777778,29.8961111111111,Charadriiformes,Xizang,NT,Unclear,观察和拍摄,西藏林周发现黑腹滨鹬,黑腹滨鹬,Dunlin,NA,raw_table,FALSE,1,TRUE
344,Megaceryle lugubris,CORACIIFORMES,佛法僧目,西藏自治区,Tibet,2019,LC,NA,观察和拍摄,95.2,29.25,Coraciiformes,Xizang,LC,Unclear,观察和拍摄,西藏墨脱 8 种鸟类的新分布记录,冠鱼狗,Crested Kingfisher,NA,raw_table,FALSE,1,TRUE
491,Dicrurus remifer,PASSERIFORMES,雀形目,西藏自治区,Tibet,2019,LC,NA,观察拍摄,95.3405555555556,29.3044444444444,Passeriformes,Xizang,LC,Unclear,观察拍摄,西藏墨脱 8 种鸟类的新分布记录,小盘尾,Lesser Racquet-tailed Drongo,NA,raw_table,FALSE,1,TRUE
493,Elachura formosa,PASSERIFORMES,雀形目,西藏自治区,Tibet,2019,LC,NA,记录鸣唱，回放鸣唱诱导其中一只从林中跳出,95.2833333333333,29.3166666666667,Passeriformes,Xizang,LC,Unclear,记录鸣唱，回放鸣唱诱导其中一只从林中跳出,西藏墨脱 8 种鸟类的新分布记录,丽星鹩鹛,Spotted Elachura,NA,raw_table,FALSE,1,TRUE
948,Erpornis zantholeuca,PASSERIFORMES,雀形目,西藏自治区,Tibet,2019,LC,NA,观察拍摄,95.3405555555556,29.3044444444444,Passeriformes,Xizang,LC,Unclear,观察拍摄,西藏墨脱 8 种鸟类的新分布记录,白腹凤鹛,White-bellied Erpornis,NA,raw_table,FALSE,1,TRUE
723,Melanochlora sultanea,PASSERIFORMES,雀形目,西藏自治区,Tibet,2019,LC,NA,观察拍摄,95.2613888888889,29.2855555555556,Passeriformes,Xizang,LC,Unclear,观察拍摄,西藏墨脱 8 种鸟类的新分布记录,冕雀,Sultan Tit,NA,raw_table,FALSE,1,TRUE
949,Pteruthius rufiventer,PASSERIFORMES,雀形目,西藏自治区,Tibet,2019,LC,NA,观察拍摄,95.2613888888889,29.2855555555556,Passeriformes,Xizang,LC,Unclear,观察拍摄,西藏墨脱 8 种鸟类的新分布记录,棕腹鵙鹛,Black-headed Shrike-babbler,NA,raw_table,FALSE,1,TRUE
861,Sitta formosa,PASSERIFORMES,雀形目,西藏自治区,Tibet,2019,VU,NA,观察拍摄,95.36,29.33,Passeriformes,Xizang,VU,Unclear,观察拍摄,西藏墨脱 8 种鸟类的新分布记录,丽䴓,Beautiful Nuthatch,NA,raw_table,FALSE,1,TRUE
1004,Plegadis falcinellus,PELECANIFORMES,鹈形目,西藏自治区,Tibet,2019,LC,NA,观察拍摄,89.0688888888889,31.0052777777778,Pelecaniformes,Xizang,LC,Unclear,观察拍摄,西藏申扎县木纠错发现彩鹮,彩鹮,Glossy Ibis,NA,raw_table,FALSE,1,TRUE
1027,Picus chlorolophus,PICIFORMES,啄木鸟目,西藏自治区,Tibet,2019,LC,NA,观察拍摄,95.2833333333333,27.2666666666667,Piciformes,Xizang,LC,Unclear,观察拍摄,西藏墨脱 8 种鸟类的新分布记录,黄冠啄木鸟,Lesser Yellownape,NA,raw_table,FALSE,1,TRUE
83,Asarcornis scutulata,ANSERIFORMES,雁形目,云南省,Yunnan,2019,CR,NA,观察和拍摄,97.5690833333333,24.7162222222222,Anseriformes,Yunnan,CR,Unclear,观察和拍摄,云南盈江发现白翅栖鸭,白翅栖鸭,White-winged Duck,NA,raw_table,FALSE,1,TRUE
895,Erythrogenys hypoleucos,PASSERIFORMES,雀形目,云南省,Yunnan,2019,LC,NA,观察拍摄,97.5833333333333,24.45,Passeriformes,Yunnan,LC,Unclear,观察拍摄,云南盈江发现长嘴钩嘴鹛指名亚种,长嘴钩嘴鹛,Large Scimitar-babbler,NA,raw_table,FALSE,1,TRUE
569,Lanius sphenocercus,PASSERIFORMES,雀形目,云南省,Yunnan,2019,LC,NA,观察拍摄,103.216666666667,24.6,Passeriformes,Yunnan,LC,Unclear,观察拍摄,云南省寻甸县和开远市发现楔尾伯劳,楔尾伯劳,Chinese Grey Shrike,NA,raw_table,FALSE,1,TRUE
93,Branta hutchinsii,ANSERIFORMES,雁形目,浙江省,Zhejiang,2019,LC,分布变化,观察拍摄,120.706669444444,30.1995722222222,Anseriformes,Zhejiang,LC,Range shift or distribution change,观察拍摄,浙江省鸟类新记录——加拿大雁,小美洲黑雁,Branta hutchinsii,NA,true_mismatch,TRUE,1,TRUE
153,Charadrius atrifrons,CHARADRIIFORMES,鸻形目,浙江省,Zhejiang,2019,LC,NA,观察和拍摄,121.268055555556,30.3852777777778,Charadriiformes,Zhejiang,LC,Unclear,观察和拍摄,浙江宁波杭州湾发现剑鸻,蒙古沙鸻,Siberian Sandplover,NA,true_mismatch,TRUE,1,TRUE
314,Chalcophaps indica,COLUMBIFORMES,鸽形目,浙江省,Zhejiang,2019,LC,NA,红外相机,120.14045,27.5185611111111,Columbiformes,Zhejiang,LC,Unclear,红外相机,浙江省鸟类新纪录——绿翅金鸠,绿翅金鸠,Grey-capped Emerald Dove,NA,raw_table,FALSE,1,TRUE
1038,Ardenna pacifica,PROCELLARIIFORMES,鹱形目,浙江省,Zhejiang,2019,LC,分布变化,救助,119.115969444444,28.0531444444444,Procellariiformes,Zhejiang,LC,Range shift or distribution change,救助,浙江省鸟类新记录———楔尾鹱,楔尾鹱,Wedge-tailed Shearwater,NA,raw_table,FALSE,1,TRUE
762,Phylloscopus collybita,PASSERIFORMES,雀形目,安徽省,Anhui,2020,LC,分布变化,观察拍摄,117.236380555556,32.7977166666667,Passeriformes,Anhui,LC,Range shift or distribution change,观察拍摄,安徽省鸟类分布新纪录———叽喳柳莺（Phylloscopus collybita）,叽喳柳莺,Common Chiffchaff,NA,raw_table,FALSE,1,TRUE
913,Turdus boulboul,PASSERIFORMES,雀形目,福建省,Fujian,2020,LC,分布变化,红外相机拍摄,117.783823079207,27.8627283514116,Passeriformes,Fujian,LC,Range shift or distribution change,红外相机拍摄,福建省鸟类新记录———灰翅鸫,灰翅鸫,Grey-winged Blackbird,NA,raw_table,FALSE,1,TRUE
413,Rallina fasciata,GRUIFORMES,鹤形目,甘肃省,Gansu,2020,LC,缺乏调查,救助标本采集,108.53,36.08,Gruiformes,Gansu,LC,Survey gap or under-sampling,救助标本采集,庆阳鸟类新纪录———燕雀、领雀嘴鹎、董鸡、日本鹌鹑、红头长尾山雀,红脚斑秧鸡,Rallina fasciata,NA,true_mismatch,TRUE,1,TRUE
438,Aegithalos concinnus,PASSERIFORMES,雀形目,甘肃省,Gansu,2020,LC,分布变化,观察拍摄,107.67,35.73,Passeriformes,Gansu,LC,Range shift or distribution change,观察拍摄,庆阳鸟类新纪录———燕雀、领雀嘴鹎、董鸡、日本鹌鹑、红头长尾山雀,红头长尾山雀,Black-throated Tit,NA,raw_table,FALSE,1,TRUE
623,Eumyias thalassinus,PASSERIFORMES,雀形目,甘肃省,Gansu,2020,LC,分布变化,观察拍摄,105.380833333333,32.8730555555556,Passeriformes,Gansu,LC,Range shift or distribution change,观察拍摄,甘肃裕河发现铜蓝鹟,铜蓝鹟,Verditer Flycatcher,NA,raw_table,FALSE,1,TRUE
682,Phoenicurus erythronotus,PASSERIFORMES,雀形目,甘肃省,Gansu,2020,LC,NA,观察拍摄,98.5308888888889,39.7467777777778,Passeriformes,Gansu,LC,Unclear,观察拍摄,甘肃酒泉发现红背红尾鸲和小苇,红背红尾鸲,Eversmann's Redstart,NA,raw_table,FALSE,1,TRUE
986,Ixobrychus minutus,PELECANIFORMES,鹈形目,甘肃省,Gansu,2020,LC,NA,观察拍摄,98.5466666666667,39.7340555555556,Pelecaniformes,Gansu,LC,Unclear,观察拍摄,甘肃酒泉发现红背红尾鸲和小苇,小苇鳽,Common Little Bittern,NA,raw_table,FALSE,1,TRUE
694,Tarsiger chrysaeus,PASSERIFORMES,雀形目,贵州省,Guizhou,2020,LC,NA,观察拍摄,106.5673,26.2910944444444,Passeriformes,Guizhou,LC,Unclear,观察拍摄,贵州省鸟类新纪录——金色林鸲,金色林鸲,Golden Bush-robin,NA,raw_table,FALSE,1,TRUE
461,Pericrocotus divaricatus,PASSERIFORMES,雀形目,海南省,Hainan,2020,LC,分布变化,观察拍摄,108.819183333333,18.7011194444444,Passeriformes,Hainan,LC,Range shift or distribution change,观察拍摄,海南岛鸟类新记录———灰山椒鸟,灰山椒鸟,Ashy Minivet,NA,raw_table,FALSE,1,TRUE
838,Spizixos semitorques,PASSERIFORMES,雀形目,河北省,Hebei,2020,LC,NA,观察拍摄,114.008055555556,37.1405555555556,Passeriformes,Hebei,LC,Unclear,观察拍摄,河北邢台市发现领雀嘴鹎,领雀嘴鹎,Collared Finchbill,NA,raw_table,FALSE,1,TRUE
4,Accipiter soloensis,ACCIPITRIFORMES,鹰形目,黑龙江省,Heilongjiang,2020,LC,NA,观察拍摄,125.250472222222,49.0878333333333,Accipitriformes,Heilongjiang,LC,Unclear,观察拍摄,黑龙江省鸟类分布新纪录——赤腹鹰（Accipiter soloensis）,赤腹鹰,Chinese Sparrowhawk,NA,raw_table,FALSE,1,TRUE
89,Branta bernicla,ANSERIFORMES,雁形目,河南省,Henan,2020,LC,NA,观察和拍摄,112.660555555556,34.8430555555556,Anseriformes,Henan,LC,Unclear,观察和拍摄,河南孟津发现黑雁,黑雁,Brent Goose,NA,raw_table,FALSE,1,TRUE
668,Muscicapa muttui,PASSERIFORMES,雀形目,河南省,Henan,2020,LC,NA,观察拍摄,111.842711111111,34.2597583333333,Passeriformes,Henan,LC,Unclear,观察拍摄,河南省鸟类新纪录—褐胸鹟,褐胸鹟,Brown-breasted Flycatcher,NA,raw_table,FALSE,1,TRUE
914,Turdus boulboul,PASSERIFORMES,雀形目,河南省,Henan,2020,LC,NA,红外相机,111.923612725831,33.4952944929414,Passeriformes,Henan,LC,Unclear,红外相机,河南省鸟类新纪录种——灰翅鸫（Turdus boulboul）,灰翅鸫,Grey-winged Blackbird,NA,raw_table,FALSE,1,TRUE
932,Turdus rubrocanus,PASSERIFORMES,雀形目,河南省,Henan,2020,LC,NA,红外该相机拍摄,114.248333333333,31.9361111111111,Passeriformes,Henan,LC,Unclear,红外该相机拍摄,河南董寨国家级自然保护区发现灰头鸫,灰头鸫,Chestnut Thrush,NA,raw_table,FALSE,1,TRUE
432,Aegithalos concinnus,PASSERIFORMES,雀形目,湖北省,Hubei,2020,VU,分布变化,观察拍摄,114.41255,30.4422333333333,Passeriformes,Hubei,VU,Range shift or distribution change,观察拍摄,湖北省鸟类新记录———远东苇莺,红头长尾山雀,Black-Throated Bushtit,NA,true_mismatch,TRUE,1,TRUE
651,Ficedula superciliaris,PASSERIFORMES,雀形目,湖北省,Hubei,2020,LC,NA,观察拍摄,110.453888888889,31.7172222222222,Passeriformes,Hubei,LC,Unclear,观察拍摄,湖北神农架发现白眉蓝姬鹟,白眉蓝姬鹟,Ultramarine Flycatcher,NA,raw_table,FALSE,1,TRUE
939,Zoothera dixoni,PASSERIFORMES,雀形目,湖北省,Hubei,2020,LC,NA,红外相机拍摄,109.711111111111,29.9852777777778,Passeriformes,Hubei,LC,Unclear,红外相机拍摄,湖北七姊妹山发现长尾地鸫,长尾地鸫,Long-tailed Thrush,NA,raw_table,FALSE,1,TRUE
183,Gelochelidon nilotica,CHARADRIIFORMES,鸻形目,湖南省,Hunan,2020,LC,分布变化,观察拍摄,113.240675,28.184213888888898,Charadriiformes,Hunan,LC,Range shift or distribution change,观察拍摄,湖南省鸟类新纪录种—鸥嘴噪鸥,鸥嘴噪鸥,Common Gull-billed Tern,NA,raw_table,FALSE,1,TRUE
175,Anous stolidus,CHARADRIIFORMES,鸻形目,江苏省,Juangsu,2020,LC,NA,观察和拍摄,120.620833333333,31.7591666666667,Charadriiformes,Jiangsu,LC,Unclear,观察和拍摄,江苏张家港发现白顶玄燕鸥,白顶玄燕鸥,Brown Noddy,NA,raw_table,FALSE,1,TRUE
596,Hypothymis azurea,PASSERIFORMES,雀形目,江苏省,Juangsu,2020,LC,NA,观察拍摄,120.848611111111,33.0666666666667,Passeriformes,Jiangsu,LC,Unclear,观察拍摄,江苏盐城发现黑枕王鹟和栗腹歌鸲,黑枕王鹟,Black-naped Monarch,NA,raw_table,FALSE,1,TRUE
658,Larvivora brunnea,PASSERIFORMES,雀形目,江苏省,Juangsu,2020,LC,NA,观察拍摄,120.848611111111,33.0666666666667,Passeriformes,Jiangsu,LC,Unclear,观察拍摄,江苏盐城发现黑枕王鹟和栗腹歌鸲,栗腹歌鸲,Indian Blue Robin,NA,raw_table,FALSE,1,TRUE
259,Calidris subminuta,CHARADRIIFORMES,鸻形目,吉林省,Jilin,2020,LC,NA,观察拍摄,128.238055555556,42.5738888888889,Charadriiformes,Jilin,LC,Unclear,观察拍摄,吉林省长白山鸟类分布新纪录——长趾滨鹬,长趾滨鹬,Long-toed Stint,NA,raw_table,FALSE,1,TRUE
806,Pitta nympha,PASSERIFORMES,雀形目,吉林省,Jilin,2020,VU,NA,观察拍摄,126.067022222222,44.0724111111111,Passeriformes,Jilin,VU,Unclear,观察拍摄,吉林省鸟类分布新纪录——仙八色鸫,仙八色鸫,Fairy Pitta,NA,raw_table,FALSE,1,TRUE
829,Pycnonotus sinensis,PASSERIFORMES,雀形目,吉林省,Jilin,2020,LC,NA,观察拍摄,107.766666666667,33.9166666666667,Passeriformes,Jilin,LC,Unclear,观察拍摄,吉林省鸟类分布新纪录——白头鹎,白头鹎,Light-vented Bulbul,NA,raw_table,FALSE,1,TRUE
15,Aquila fasciata,ACCIPITRIFORMES,鹰形目,陕西省,Shaanxi,2020,LC,分布变化,救助,110.007222222222,32.8530555555556,Accipitriformes,Shaanxi,LC,Range shift or distribution change,救助,陕西省鸟类新记录———白腹隼雕,白腹隼雕,Bonelli's Eagle,NA,raw_table,FALSE,1,TRUE
155,Charadrius mongolus,CHARADRIIFORMES,鸻形目,陕西省,Shaanxi,2020,EN,分布变化,观察拍摄,107.533002777778,33.6059972222222,Charadriiformes,Shaanxi,EN,Range shift or distribution change,观察拍摄,陕西省鸟类新纪录———蒙古沙鸻,蒙古沙鸻,Siberian Sandplover,NA,raw_table,FALSE,2,TRUE
270,Limnodromus semipalmatus,CHARADRIIFORMES,鸻形目,陕西省,Shaanxi,2020,NT,分布变化,观察拍摄,109.418736111111,34.8011583333333,Charadriiformes,Shaanxi,NT,Range shift or distribution change,观察拍摄,陕西省鸟类新记录———半蹼鹬,半蹼鹬,Asian Dowitcher,NA,raw_table,FALSE,1,TRUE
334,Ceryle rudis,CORACIIFORMES,佛法僧目,陕西省,NA,2020,LC,NA,观察拍摄,109.008047222222,34.4150361111111,Coraciiformes,Shaanxi,LC,Unclear,观察拍摄,陕西省鸟类新纪录——斑鱼狗,斑鱼狗,Pied Kingfisher,NA,raw_table,FALSE,1,TRUE
577,Garrulax monileger,PASSERIFORMES,雀形目,陕西省,Shaanxi,2020,LC,分布变化,观察拍摄,108.711583333333,32.6683055555556,Passeriformes,Shaanxi,LC,Range shift or distribution change,观察拍摄,陕西省鸟类新记录———小黑领噪鹛,小黑领噪鹛,Lesser Necklaced Laughingthrush,NA,raw_table,FALSE,1,TRUE
705,Panurus biarmicus,PASSERIFORMES,雀形目,陕西省,Shaanxi,2020,LC,分布变化,观察拍摄,109.8925,39.0738888888889,Passeriformes,Shaanxi,LC,Range shift or distribution change,观察拍摄,陕西省鸟类新记录———文须雀,文须雀,Bearded Reedling,NA,raw_table,FALSE,1,TRUE
202,Larus hyperboreus,CHARADRIIFORMES,鸻形目,山西省,Shanxi,2020,LC,NA,观察和拍摄，记录鸣声,111.498333333333,37.7994444444444,Charadriiformes,Shanxi,LC,Unclear,观察和拍摄，记录鸣声,山西省鸟类分布新记录3 种,北极鸥,Glaucous Gull,NA,raw_table,FALSE,1,TRUE
361,Eudynamys scolopaceus,CUCULIFORMES,鹃形目,山西省,Shanxi,2020,LC,NA,观察和拍摄，记录鸣声,111.916666666667,35.4166666666667,Cuculiformes,Shanxi,LC,Unclear,观察和拍摄，记录鸣声,山西省鸟类分布新记录3 种,噪鹃,Western Koel,NA,raw_table,FALSE,1,TRUE
611,Erithacus rubecula,PASSERIFORMES,雀形目,山西省,Shanxi,2020,LC,NA,观察和拍摄，记录鸣声,111.9025,35.3763888888889,Passeriformes,Shanxi,LC,Unclear,观察和拍摄，记录鸣声,山西省鸟类分布新记录3 种,欧亚鸲,European Robin,NA,true_mismatch,TRUE,1,TRUE
437,Aegithalos caudatus,PASSERIFORMES,雀形目,天津市,Tianjin,2020,LC,NA,观察拍摄,117.586388888889,39.2988888888889,Passeriformes,Tianjin,LC,Unclear,观察拍摄,天津发现北长尾山雀,北长尾山雀,Long-tailed Tit,NA,raw_table,FALSE,1,TRUE
898,Pomatorhinus superciliaris,PASSERIFORMES,雀形目,西藏自治区,Tibet,2020,LC,分布变化,红外相机拍摄,88.95,27.46,Passeriformes,Xizang,LC,Range shift or distribution change,红外相机拍摄,西藏自治区3 种鸟类分布的新记录,细嘴钩嘴鹛,Slender-billed Scimitar-babbler,NA,raw_table,FALSE,1,TRUE
920,Turdus boulboul,PASSERIFORMES,雀形目,西藏自治区,Tibet,2020,LC,分布变化,红外相机拍摄,90.435,27.74,Passeriformes,Xizang,LC,Range shift or distribution change,红外相机拍摄,西藏自治区3 种鸟类分布的新记录,灰翅鸫,Grey-winged Blackbird,NA,raw_table,FALSE,1,TRUE
944,Zoothera monticola,PASSERIFORMES,雀形目,西藏自治区,Tibet,2020,LC,分布变化,红外相机拍摄,91.96,27.99,Passeriformes,Xizang,LC,Range shift or distribution change,红外相机拍摄,西藏自治区3 种鸟类分布的新记录,大长嘴地鸫,Long-billed Thrush,NA,raw_table,FALSE,1,TRUE
1078,Harpactes wardi,TROGONIFORMES,咬鹃目,西藏自治区,Tibet,2020,LC,NA,观察拍摄,89.0075,27.3102777777778,Trogoniformes,Xizang,LC,Unclear,观察拍摄,西藏亚东发现红腹咬鹃,红腹咬鹃,Ward's Trogon,NA,raw_table,FALSE,1,TRUE
824,Pycnonotus goiavier,PASSERIFORMES,雀形目,云南省,Yunnan,2020,LC,NA,观察拍摄,101.266388888889,21.9322222222222,Passeriformes,Yunnan,LC,Unclear,观察拍摄,中国新记录鸟种——白眉黄臀鹎,白眉黄臀鹎,Yellow-vented Bulbul,NA,raw_table,FALSE,1,TRUE
690,Phoenicurus ochruros,PASSERIFORMES,雀形目,浙江省,Zhejiang,2020,LC,NA,观察拍摄,122.19341,29.42679,Passeriformes,Zhejiang,LC,Unclear,观察拍摄,浙江省鸟类新纪录——赭红尾鸲,赭红尾鸲,Black Redstart,NA,raw_table,FALSE,1,TRUE
947,Tephrodornis virgatus,PASSERIFORMES,雀形目,浙江省,Zhejiang,2020,LC,分布变化,观察拍摄,119.870804,27.753049,Passeriformes,Zhejiang,LC,Range shift or distribution change,观察拍摄,浙江省鸟类新记录: 钩嘴林鵙,钩嘴林鵙,Large Woodshrike,NA,raw_table,FALSE,1,TRUE
386,Gavia stellata,GAVIIFORMES,潜鸟目,安徽省,Anhui,2021,LC,分布变化,救助发现，现场检查，放生观察,116.196372222222,30.922775,Gaviiformes,Anhui,LC,Range shift or distribution change,救助发现，现场检查，放生观察,安徽省鸟类分布新纪录———红喉潜鸟（Gavia stellata）和蓑羽鹤（Grus virgo）,红喉潜鸟,Red-throated Loon,NA,raw_table,FALSE,2,TRUE
400,Amaurornis phoenicurus,GRUIFORMES,鹤形目,安徽省,Anhui,2021,LC,分布变化,观察拍摄,117.267338888889,31.6669861111111,Gruiformes,Anhui,LC,Range shift or distribution change,观察拍摄,安徽省鸟类分布新纪录———红喉潜鸟（Gavia stellata）和蓑羽鹤（Grus virgo）,白胸苦恶鸟,White-breasted Waterhen,NA,duplicate_audit,TRUE,2,TRUE
496,Emberiza chrysophrys,PASSERIFORMES,雀形目,甘肃省,Gansu,2021,LC,NA,观察拍摄,105.761180555556,33,Passeriformes,Gansu,LC,Unclear,观察拍摄,甘肃省鸟类新纪录——黄眉鹀、黑短脚鹎,黄眉鹀,Yellow-browed Bunting,NA,raw_table,FALSE,2,TRUE
819,Hypsipetes leucocephalus,PASSERIFORMES,雀形目,甘肃省,Gansu,2021,LC,NA,观察拍摄,105.753294444444,32.9887972222222,Passeriformes,Gansu,LC,Unclear,观察拍摄,甘肃省鸟类新纪录——黄眉鹀、黑短脚鹎,黑短脚鹎,Black Bulbul,NA,raw_table,FALSE,1,TRUE
1030,Podiceps auritus,PODICIPEDIFORMES,䴙䴘目,甘肃省,Gansu,2021,VU,分布变化,观察拍摄,100.437777777778,38.9716666666667,Podicipediformes,Gansu,VU,Range shift or distribution change,观察拍摄,甘肃省鸟类新记录———角䴙䴘,角䴙䴘,Horned Grebe,NA,raw_table,FALSE,1,TRUE
26,Circaetus gallicus,ACCIPITRIFORMES,鹰形目,广西壮族自治区,Guangxi,2021,LC,NA,观察和拍摄,109.05,21.4530555555556,Accipitriformes,Guangxi,LC,Unclear,观察和拍摄,广西北海发现短趾雕,短趾雕,Short-toed Snake-eagle,NA,true_mismatch,FALSE,1,TRUE
