record_id,workbook_seq,species_cn,english_name,scientific_name_raw,scientific_name_field,scientific_name_draft,naming_time,order_raw,order_latin,family_raw,genus_raw,title,title_en,newdistribution_province_text,province_cn,province_en_raw,iucn_raw,discover_cause_raw,discovery_method_raw,longitude,latitude,recordingtime,year,quote,authors,journal,migratory_status,species_raw_binomial,order,province,iucn,discover_reason,discovery_method,paper_id,correction_sources,correction_source_primary,canonical_species,canonical_species_cn,canonical_english_name,species,identity_change_flag,identity_source,identity_notes,duplicate_rank,earliest_year_in_group,keep_record,duplicate_group_size,duplicate_rule
656,656,日本歌鸲,Japanese Robin,Larvivora akahige,Larvivora akahige,Larvivora akahige subsp. akahige,NA,PASSERIFORMES,雀形目,鹟科,NA,湖北省鸟类分布新记录——日本歌鸲,NA,湖北省武汉市黄陂区素山寺林场,湖北省,Hubei,LC,分布变化,观察拍摄,114.233333333333,31.2,2022 年 2 月 26 日、27 日,2022,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUIwGVz7JV2fDSqMrLlytgh01QNEDwthtYHQyPhgHSjUUq7dpjE-s0gjCXJjVSQNIwXWKvkA2VU -ntsYFd6NwQ6 gXL8vMNHzOrelIROLgSBgVUmg76zgS7AGE DAH8u q8v6Ul9aiFEUMj58dZo5nESDIrPHQoDhr7D2LIWGEb1g==&uniplatform=NZKPT&language=CHS,"朱小明, 雷进宇",四川动物,Full Migrant,Larvivora akahige,Passeriformes,Hubei,LC,Range shift or distribution change,观察拍摄,湖北省鸟类分布新记录——日本歌鸲,NA,NA,NA,NA,NA,Larvivora akahige,FALSE,raw_table,No external row-level identity correction applied.,1,2022,TRUE,1,Unique species-province combination; retained.
657,657,日本歌鸲,Japanese Robin,Larvivora akahige,Larvivora akahige,Larvivora akahige,NA,PASSERIFORMES,雀形目,鹟科,NA,浙江天童国家森林公园鸟类区系和群落特征,NA,天童观测站附近,浙江省,Zhejiang,LC,分布变化,观察拍摄,121.46,29.475,2009 年 1 月 23 日,2010,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/20100512?st=article issue,薄顺奇，唐思贤，王军馥，岳霆，陈宇,动物学杂志,Full Migrant,Larvivora akahige,Passeriformes,Zhejiang,LC,Range shift or distribution change,观察拍摄,浙江天童国家森林公园鸟类区系和群落特征,NA,NA,NA,NA,NA,Larvivora akahige,FALSE,raw_table,No external row-level identity correction applied.,1,2010,TRUE,1,Unique species-province combination; retained.
658,658,栗腹歌鸲,Indian Blue Robin,Larvivora brunnea,Larvivora brunnea,Larvivora brunnea,NA,PASSERIFORMES,雀形目,鹟科,NA,江苏盐城发现黑枕王鹟和栗腹歌鸲,NA,江苏盐城大丰麋鹿国家级自然保护区北侧，川东闸口以北约300m处海堤林,江苏省,Juangsu,LC,NA,观察拍摄,120.848611111111,33.0666666666667,2019 年5 月10 日和11 日,2020,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/19108?st=article issue,"陈泰宇, 陈潘, 许鹏, 张曼玉, 鲁长虎",动物学杂志 Chinese Journal of Zoology,Full Migrant,Larvivora brunnea,Passeriformes,Jiangsu,LC,Unclear,观察拍摄,江苏盐城发现黑枕王鹟和栗腹歌鸲,NA,NA,NA,NA,NA,Larvivora brunnea,FALSE,raw_table,No external row-level identity correction applied.,1,2020,TRUE,1,Unique species-province combination; retained.
659,659,蓝歌鸲,Siberian Blue Robin,Larvivora cyane,Larvivora cyane,Larvivora cyane,NA,PASSERIFORMES,雀形目,鹟科,NA,海南岛鸟类两新记录种—蓝歌鸲和灰雁,NA,海口万绿园,海南省,Hainan,LC,分布变化,观察拍摄,110.31,21.04,2006 年 9 月,2009,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUJbJzCHPzDpr0ewH3ANC5tYVmdUiAgUpBv6n83cCWbIbL5P iz8Lib8zCBhALFEiz32H4m5QXNo525VUEjPGrLg2GjCIm07HS4RUJ9RThpFa2R3c0jy BNXY1MM3vSssrSQ4teTTHBtoCKd8B0sm5XTihfJIhA45u6uVpRSWU7RMA==&uniplatform=NZKPT&language=CHS,"梁伟,卢刚",海南师范大学学报(自然科学版),Full Migrant,Larvivora cyane,Passeriformes,Hainan,LC,Range shift or distribution change,观察拍摄,海南岛鸟类两新记录种—蓝歌鸲和灰雁,NA,NA,NA,NA,NA,Larvivora cyane,FALSE,raw_table,No external row-level identity correction applied.,1,2009,TRUE,1,Unique species-province combination; retained.
660,660,蓝歌鸲,Siberian Blue Robin,Larvivora cyane,Larvivora cyane,Larvivora cyane,NA,PASSERIFORMES,雀形目,鹟科,NA,湖南鸟类新记录——蓝歌鸲,NA,湖南长沙大托铺机场,湖南省,Hunan,LC,分布变化,标本采集，防鸟网上捡到尸体,113.21,28.2,2006 年 9 月 29 日,2007,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUJLmGJy82N 9sUt-X1j8I7GSAPuxdS3ixp8u7-5GKZVPhFKdO3n6OGwDJmG-kaDe2y32Lb3W8lWu TicjqQtrRw-l1WYaeJqpcg-u1X8ybXv4pVuxSXhAXr-0Lij tWE4hE2jmIweIOCr R4yzkTYMAkqLXuAYSwl9nws0qlEmAtA==&uniplatform=NZKPT&language=CHS,牛艳东;邓学建;米小其;周毅,野生动物杂志,Full Migrant,Larvivora cyane,Passeriformes,Hunan,LC,Range shift or distribution change,标本采集，防鸟网上捡到尸体,湖南鸟类新记录——蓝歌鸲,NA,NA,NA,NA,NA,Larvivora cyane,FALSE,raw_table,No external row-level identity correction applied.,1,2007,TRUE,1,Unique species-province combination; retained.
442,442,凤头雀莺,Crested Tit-warbler,Leptopoecile elegans,Leptopoecile elegans,Leptopoecile elegans,NA,PASSERIFORMES,雀形目,长尾山雀科,雀莺属,云南省鸟类新纪录———凤头雀莺,NA,云南省迪庆藏族自治州德钦县梅里雪山国家公园南宗拉垭口,云南省,Yunnan,LC,分布变化,观察拍摄,98.8208333333333,28.395,2010 年 1 月 21 日,2011,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUKi1rit2trndCUeugpy tgmVPVHPucy5WBM9pMDv0ej0g422aldxP2UMGKfoMnHbchDrj8NuZS4QmR6dSUDA7tr6Qbo2k7HFvKBAy3-bB0GNRBSUvCfAJRAIcdvEmoB0FBh4D2YkXt33CQz-c eOPRHvAPJc1ppDFpbOQQM1AiyxQ==&uniplatform=NZKPT&language=CHS,"王剑, 董磊, 彭建生, 郭亮, 徐健",四川动物,Altitudinal Migrant,Leptopoecile elegans,Passeriformes,Yunnan,LC,Range shift or distribution change,观察拍摄,云南省鸟类新纪录———凤头雀莺,NA,NA,NA,NA,NA,Leptopoecile elegans,FALSE,raw_table,No external row-level identity correction applied.,1,2011,TRUE,1,Unique species-province combination; retained.
404,404,白鹤,Siberian Crane,Leucogeranus leucogeranus,Leucogeranus leucogeranus,Leucogeranus leucogeranus,NA,GRUIFORMES,鹤形目,鹤科,NA,陕西省鸟类新记录———白鹤,NA,陕西省黄河合阳段西岸，渭南市合阳县坊镇太里村引黄枢纽站附近,陕西省,Shaanxi,CR,分布变化,观察拍摄,102.72,36.59,2021 年 11 月 6 日,2022,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUK00FgILsbLMOVM3UsEzqwQbCjdHpTJnrkqntT HlLE9S8kdUZy4wMeT81gdUK28Eih7GPf9lkS4kVRyuqe40rbnBwVE20hB04Igkh 1A3Ms71O3eilGUSxOAD 7UsfPMDZUn DbPTx7SPndmGs7llvOZG mXmYsctNorkYj37pLw==&uniplatform=NZKPT&language=CHS,"岳明, 周毅晖",四川动物2022 年第41 卷第2 期,Full Migrant,Leucogeranus leucogeranus,Gruiformes,Shaanxi,CR,Range shift or distribution change,观察拍摄,陕西省鸟类新记录———白鹤,NA,NA,NA,NA,NA,Leucogeranus leucogeranus,FALSE,raw_table,No external row-level identity correction applied.,1,2022,TRUE,1,Unique species-province combination; retained.
405,405,白鹤,Siberian Crane,Leucogeranus leucogeranus,Leucogeranus leucogeranus,Leucogeranus leucogeranus,NA,GRUIFORMES,鹤形目,鹤科,NA,云南发现高原山鹑和白鹤,NA,会泽县大桥国家级黑颈鹤自然保护区杨梅山村小团山,云南省,Yunnan,CR,分布变化,观察,103.3,26.6894444444444,2012 年 11 月 14 日,2013,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/20130328?st=article issue,"韩联宪, 韩奔, 王高祥, 邓章文, 程闯, 岩道",动物学杂志,Full Migrant,Leucogeranus leucogeranus,Gruiformes,Yunnan,CR,Range shift or distribution change,观察,云南发现高原山鹑和白鹤,NA,NA,NA,NA,NA,Leucogeranus leucogeranus,FALSE,raw_table,No external row-level identity correction applied.,1,2013,TRUE,1,Unique species-province combination; retained.
264,264,长嘴半蹼鹬,Long-billed Dowitcher,Limnodromus scolopaceus,Limnodromus scolopaceus,Limnodromus scolopaceus,NA,CHARADRIIFORMES,鸻形目,鹬科,半蹼鹬属,广西鸟类新记录２种,NA,钦州市钦南区犀牛脚镇邓屋村海边养殖塘,广西壮族自治区,Guangxi,VU,分布变化，调查不足,观察拍摄,108.830116666667,21.6231138888889,2009 年 11 月 24 日,2021,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUL7QghEy aKnGb3T7SvVMQZeQQ76JZTkzaNBsxbHo4sqM8iAVUpV-aRU9i0lMjkltJW1RPjXx5iIEl4yxpl7E19imN 1jWAnafWFkqoFdghZphKy53giQncJ-HmiihIRJjifiBYz1cHrcFHaXf575pW-lTNH3hrxGIs55sVF5Eskw==&uniplatform=NZKPT&language=CHS,"孙仁杰, 王广军, 唐上波, 宋超, 莫国巍",广西科学院学报,Full Migrant,Limnodromus scolopaceus,Charadriiformes,Guangxi,VU,Mixed: range change + survey/technology,观察拍摄,广西鸟类新记录２种,NA,NA,NA,NA,NA,Limnodromus scolopaceus,FALSE,raw_table,No external row-level identity correction applied.,1,2021,TRUE,1,Unique species-province combination; retained.
265,265,长嘴半蹼鹬,Long-billed Dowitcher,Limnodromus scolopaceus,Limnodromus scolopaceus,Limnodromus scolopaceus,NA,CHARADRIIFORMES,鸻形目,鹬科,半蹼鹬属,东北地区鸟类新纪录———长嘴半蹼鹬,NA,黑龙江省大庆市龙凤湿地自然保护区,黑龙江省,Heilongjiang,VU,分布变化,观察拍摄,122.05,51.3833333333333,2012 年 5 月 5 日,2014,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUJLSbM-MVmLnP28eZBfe5Oy51I9f -wvsXAQ7m DjIUx8cl9Z JkLtJSql5abzW7xqCtuFV7aIzTeGXlomxYyBd2iwM2o8dDMNTPPjZtrqWFKmI9w7xvS-pYHh36W-dOyaij8mWF EBxwdUK2BcleKwtW4YvPRMBcbSGqB7BD3v g==&uniplatform=NZKPT&language=CHS,"李显达, 董义",四川动物,Full Migrant,Limnodromus scolopaceus,Charadriiformes,Heilongjiang,VU,Range shift or distribution change,观察拍摄,东北地区鸟类新纪录———长嘴半蹼鹬,NA,NA,NA,NA,NA,Limnodromus scolopaceus,FALSE,raw_table,No external row-level identity correction applied.,1,2014,TRUE,1,Unique species-province combination; retained.
266,266,长嘴半蹼鹬,Long-billed Dowitcher,Limnodromus scolopaceus,Limnodromus scolopaceus,Limnodromus scolopaceus,NA,CHARADRIIFORMES,鸻形目,鹬科,半蹼鹬属,湖北武汉发现长嘴半蹼鹬,NA,湖北省武汉市江夏区汤逊湖千亩塘,湖北省,Hubei,VU,分布变化,观察拍摄,114.4075,30.4333333333333,2014 年 4 月 7 日 至 25 日,2014,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/14095?st=article issue,雷进宇 张叔勇,动物学杂志,Full Migrant,Limnodromus scolopaceus,Charadriiformes,Hubei,VU,Range shift or distribution change,观察拍摄,湖北武汉发现长嘴半蹼鹬,NA,NA,NA,NA,NA,Limnodromus scolopaceus,FALSE,raw_table,No external row-level identity correction applied.,1,2014,TRUE,1,Unique species-province combination; retained.
267,267,长嘴半蹼鹬,Long-billed Dowitcher,Limnodromus scolopaceus,Limnodromus scolopaceus,Limnodromus scolopaceus,NA,CHARADRIIFORMES,鸻形目,鹬科,半蹼鹬属,辽宁鸟类分布新记录4种：小滨鹬、长嘴半蹼鹬、斑胸滨鹬、流苏鹬,NA,鸭绿江口湿地保护区5号点,辽宁省,Liaoning,VU,NA,观察和捕捉,123.928611111111,39.8197222222222,40299,2019,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/19028?st=article issue,"白清泉, 蔡志扬, 张守栋",动物学杂志 Chinese Journal of Zoology,Full Migrant,Limnodromus scolopaceus,Charadriiformes,Liaoning,VU,Unclear,观察和捕捉,辽宁鸟类分布新记录4种：小滨鹬、长嘴半蹼鹬、斑胸滨鹬、流苏鹬,NA,NA,NA,NA,NA,Limnodromus scolopaceus,FALSE,raw_table,No external row-level identity correction applied.,1,2019,TRUE,1,Unique species-province combination; retained.
268,268,长嘴半蹼鹬,Long-billed Dowitcher,Limnodromus scolopaceus,Limnodromus scolopaceus,Limnodromus scolopaceus,NA,CHARADRIIFORMES,鸻形目,鹬科,半蹼鹬属,陕西省鸟类新记录———长嘴半蹼鹬,NA,渭南市大荔县黄河湿地的一个鱼塘,陕西省,Shaanxi,VU,分布变化,观察拍摄,110.204358333333,34.9455527777778,2018 年 12 月 31 日,2019,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUINhIyGwEpybRoPQSEzfq39Ga yubOXJ9uIigdk9kW4L4lq4I8yQZkIGiBsjYJN4uubcP7 A2dGyfgAsIwMq00g3vekkrWmWWMaGJAtePUoAznIRHYXcJvFA6LcGlnFUTU1LLXjsLYAIhRxqhsQHb93PRhq2Vz3QHWE26P1kDiCqA==&uniplatform=NZKPT&language=CHS,"臧晓博, 姚东武, 高国哲, 杨亚桥",四川动物,Full Migrant,Limnodromus scolopaceus,Charadriiformes,Shaanxi,VU,Range shift or distribution change,观察拍摄,陕西省鸟类新记录———长嘴半蹼鹬,NA,NA,NA,NA,NA,Limnodromus scolopaceus,FALSE,raw_table,No external row-level identity correction applied.,1,2019,TRUE,1,Unique species-province combination; retained.
269,269,长嘴半蹼鹬,Long-billed Dowitcher,Limnodromus scolopaceus,Limnodromus scolopaceus,Limnodromus scolopaceus,NA,CHARADRIIFORMES,鸻形目,鹬科,半蹼鹬属,四川广汉发现长嘴半蹼鹬和短尾贼鸥,NA,四川省广汉市鸭子河湿地自然保护区湔江黄家埝河段,四川省,Sichuan,VU,NA,观察拍摄,104.304722222222,30.9788888888889,2012 年1 月19 日至1 月21 日,2017,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/16283?st=article issue,张俊 张铭 牛蜀军 阙品甲,"动物学杂志 Chinese Journal of Zoology 2017, 52(1): 74, 114",Full Migrant,Limnodromus scolopaceus,Charadriiformes,Sichuan,VU,Unclear,观察拍摄,四川广汉发现长嘴半蹼鹬和短尾贼鸥,NA,NA,NA,NA,NA,Limnodromus scolopaceus,FALSE,raw_table,No external row-level identity correction applied.,1,2017,TRUE,1,Unique species-province combination; retained.
270,270,半蹼鹬,Asian Dowitcher,Limnodromus semipalmatus,Limnodromus semipalmatus,Limnodromus semipalmatus,NA,CHARADRIIFORMES,鸻形目,鹬科,半蹼鹬属,陕西省鸟类新记录———半蹼鹬,NA,渭南市蒲城县荆姚镇一晒碱池内,陕西省,Shaanxi,NT,分布变化,观察拍摄,109.418736111111,34.8011583333333,2019 年 8 月 31 日,2020,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUJi-Cjwe8-mB5WxC6AJxl4tzIOCLT1OzNYYM1HM3hKpPaIRrPlRBHli7ex89KEr 0vhaQ1izl52 16k2ftp8JlogGhpW9kVFHZ0YHM3bMiILf-jCh1WSA8XWOVwNVebR-em2v gRNYLrd0xqTi5D0Tvcynd3zGt82HGLOezn-EDUQ==&uniplatform=NZKPT&language=CHS,"臧晓博, 杨亚桥",四川动物,Full Migrant,Limnodromus semipalmatus,Charadriiformes,Shaanxi,NT,Range shift or distribution change,观察拍摄,陕西省鸟类新记录———半蹼鹬,NA,NA,NA,NA,NA,Limnodromus semipalmatus,FALSE,raw_table,No external row-level identity correction applied.,1,2020,TRUE,1,Unique species-province combination; retained.
271,271,半蹼鹬,Asian Dowitcher,Limnodromus semipalmatus,Limnodromus semipalmatus,Limnodromus semipalmatus,NA,CHARADRIIFORMES,鸻形目,鹬科,半蹼鹬属,新疆鸟类新纪录———半蹼鹬,NA,奎屯市泉沟污水池,新疆维吾尔自治区,Xinjiang,NT,分布变化,观察拍摄,84.9166666666667,44.4833333333333,2010年 8月 28日至 9月上旬,2011,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPULNRqQVvtyZmZDXz9eZXqd7Jzys2z 7VME0vUYlDeywRKwZu9nT3ngo7e71EcsD0lIRDYTjFDhJb3Vsapgbo8MyEPN-55Mno1b-OIcXkkQaxBjdr0dgwAleE amV8b4YuUshy54M9rum2AND-IPyU2KwPX0OO1AY-vYMo0FyF3QpA==&uniplatform=NZKPT&language=CHS,"文志敏, 马鸣, 赵勃, 苟军, 徐捷, 吕荣华",干旱区地理,Full Migrant,Limnodromus semipalmatus,Charadriiformes,Xinjiang,NT,Range shift or distribution change,观察拍摄,新疆鸟类新纪录———半蹼鹬,NA,NA,NA,NA,NA,Limnodromus semipalmatus,FALSE,raw_table,No external row-level identity correction applied.,1,2011,TRUE,1,Unique species-province combination; retained.
272,272,斑尾塍鹬,Bar-tailed Godwit,Limosa lapponica,Limosa lapponica,Limosa lapponica,NA,CHARADRIIFORMES,鸻形目,鹬科,塍鹬属,云南鸟类一新纪录———斑尾塍鹬,NA,昆明市晋宁县昆阳镇,云南省,Yunnan,NT,分布变化,观察拍摄,102.589080555556,24.6540027777778,2013 年 9 月 8 日,2013,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUIh26AtWBTW7TPv2t5i9qdMGnuBvGkr0cbVKDgaxTzcjm5zGgFBPr8bOzzzX8zHYTTc6cO1Wsplw28ut8TMtm9UuUHE4EfzjPoHNWQkXCHfvDyHHcdym6GOrHz64uK6Nb1HELV9sTN4s1NqD5CstM Bm Uh722GxFpwXMbRcaDHvg==&uniplatform=NZKPT&language=CHS,"李继明, 王荣兴",四川动物,Full Migrant,Limosa lapponica,Charadriiformes,Yunnan,NT,Range shift or distribution change,观察拍摄,云南鸟类一新纪录———斑尾塍鹬,NA,NA,NA,NA,NA,Limosa lapponica,FALSE,raw_table,No external row-level identity correction applied.,1,2013,TRUE,1,Unique species-province combination; retained.
273,273,黑尾塍鹬,Black-tailed Godwit,Limosa limosa,Limosa limosa,Limosa limosa,NA,CHARADRIIFORMES,鸻形目,鹬科,塍鹬属,宁夏鸟类4种新纪录,NA,宁夏回族自治区平罗县沙湖旅游区的荷花池南侧,宁夏回族自治区,Ningxia,NT,分布变化,标本采集,106.462222222222,38.8713888888889,2011 年 5 月 2 日,2011,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUIGCp Lc5LEvvwBEiSFiqACMCtm4H0LZ-joD-Zwsd bXJsXC 1Rxvdq1krzd9HiDtRpczrolbXxfiFOwf26D2LQEufXZmDg9mkzLtELe577xlex07fvLi-zgOz-TYXufihjWEWM5PANNuz-WEgpWrW54JjLTuxh0FvKjw2ZJNDyYA==&uniplatform=NZKPT&language=CHS,"杜天奎, 马金锋",农业科学研究,Full Migrant,Limosa limosa,Charadriiformes,Ningxia,NT,Range shift or distribution change,标本采集,宁夏鸟类4种新纪录,NA,NA,NA,NA,NA,Limosa limosa,FALSE,raw_table,No external row-level identity correction applied.,1,2011,TRUE,1,Unique species-province combination; retained.
543,543,赤胸朱顶雀,Common Linnet,Linaria cannabina,Linaria cannabina,Linaria cannabina,NA,PASSERIFORMES,雀形目,燕雀科,NA,内蒙古自治区西部和宁夏回族自治区鸟类新记录,NA,内蒙古自治区阿拉善左旗贺兰山哈拉乌沟口,内蒙古自治区,Inner Mongolia,LC,分布变化,观察拍摄,105.88381,38.97513,2019 年 2 月 22 日,2023,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPULaevfwHJT5Cd2UzmPQa47dDoqOPeDTUd5nk80HBvXQw9egR0HHrKUP1-99 aqhrpAKVVc4VuzB7HDFqboDLgKLF bomc8gpOyEUJbEN5i81WUg3cT5wqhk44q6EBc51dDiliQxnb61a621 jJgeqMcRADvRbsZNdsQ9oCoYcI9rA==&uniplatform=NZKPT&language=CHS,"王志芳, 韩佳文, 肖敏, 白玉玺, 朱东宁, 白小龙, 魏虹, 梁斌, 杨贵生",四川动物,Full Migrant,Linaria cannabina,Passeriformes,Inner Mongolia,LC,Range shift or distribution change,观察拍摄,内蒙古自治区西部和宁夏回族自治区鸟类新记录,NA,NA,NA,NA,NA,Linaria cannabina,FALSE,raw_table,No external row-level identity correction applied.,1,2023,TRUE,1,Unique species-province combination; retained.
584,584,北短翅蝗莺,Baikal Grasshopper-warbler,Pterorhinus lanceolatus,Pterorhinus lanceolatus,Pterorhinus lanceolatus subsp. lanceolatus,NA,PASSERIFORMES,雀形目,噪鹛科,NA,河南省雀形目鸟类新纪录———矛纹草鹛、蓝喉太阳鸟、棕胸岩鹨,NA,秦岭余脉的伏牛山北坡抱犊寨西北山脊,河南省,Henan,LC,分布变化,观察拍摄,111.319411111111,33.9622916666667,2016 年 2 月 29 日,2017,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUJDQNB2HmdwpRKAH06XB94F0I6oZB9TZsHwDVzhsk4dgk2oZVe1FxuQ0l3VTDk 3XSDaRCNO2NGcjj6muer86TIp5zbco6dhrEOp52EESESzJJ6tw3Btuis5yPnPVwBJaqG Z8yPRZjgYWNSYkdVvWrWqdq9M8SFp-Xhn6Nb6J-uA==&uniplatform=NZKPT&language=CHS,"马朝红,赵海鹏,王建平,王大勇,李振奇,杜卿",四川动物,Not a Migrant,Pterorhinus lanceolatus,Passeriformes,Henan,LC,Range shift or distribution change,观察拍摄,河南省雀形目鸟类新纪录———矛纹草鹛、蓝喉太阳鸟、棕胸岩鹨,true_mismatch,true_mismatch,Locustella davidi,北短翅蝗莺,Baikal Grasshopper-warbler,Locustella davidi,TRUE,true_mismatch,Canonical species updated from audit tables.,1,2017,TRUE,1,Unique species-province combination; retained.
585,585,北短翅莺,Baikal Grasshopper-warbler,Pterorhinus pectoralis,Pterorhinus pectoralis,Pterorhinus pectoralis,NA,PASSERIFORMES,雀形目,噪鹛科,NA,江苏省鸟类新纪录——小黑领噪鹛、 黑领噪鹛、 棕噪鹛,NA,南京市东郊紫金山，紫金山南麓中山植物园内松柏园及附近灌木丛,江苏省,Juangsu,LC,分布变化,观察,118.8533,32.070475,2007 年 4 月 13 日，10~11月,2009,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/20090203?st=article issue,"许鹏, 鲁长虎",动物学杂志,Not a Migrant,Pterorhinus pectoralis,Passeriformes,Jiangsu,LC,Range shift or distribution change,观察,江苏省鸟类新纪录——小黑领噪鹛、 黑领噪鹛、 棕噪鹛,true_mismatch,true_mismatch,Locustella davidi,北短翅莺,Baikal Grasshopper-warbler,Locustella davidi,TRUE,true_mismatch,Canonical species updated from audit tables.,1,2009,TRUE,1,Unique species-province combination; retained.
594,594,高山短翅蝗莺,Russet Grasshopper-warbler,Locustella mandelli,Locustella mandelli,Locustella mandelli,NA,PASSERIFORMES,雀形目,蝗莺科,蝗莺属,高山短翅莺分布新纪录及其鸣声分析,NA,贵州宽阔水国家级自然保护区,贵州省,Guizhou,LC,分布变化,记录鸣声，回放网捕,107.133333333333,28.1833333333333,2009 年 春夏季,2010,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/20110117?st=article issue,"夏灿玮, 王龙舞, 郭冬生, 吴太伦, 张雁云",动物学杂志,Altitudinal Migrant,Locustella mandelli,Passeriformes,Guizhou,LC,Range shift or distribution change,记录鸣声，回放网捕,高山短翅莺分布新纪录及其鸣声分析,NA,NA,NA,NA,NA,Locustella mandelli,FALSE,raw_table,No external row-level identity correction applied.,1,2010,TRUE,1,Unique species-province combination; retained.
