term,Estimate,Std. Error,z value,Pr(>|z|),model,scale_id,climate_id,climate_label,climate_var,effort_id,effort_label,effort_var,hr,hr_lower,hr_upper
climate_velocity_z:effort_pc1_z,-0.127728847339104,0.0611216823520436,-2.0897469183427,0.0366405399266972,M4,province,clim_velocity,Climate velocity,climate_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,0.880091986077587,0.780728871683915,0.99210101233656
(Intercept),-3.34853134107635,0.117445677271392,-28.5113204578709,8.48004316571244e-179,M0,province,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,0.0351359189068634,0.027911266107413,0.0442306268973517
year_c,-0.0048853659093653,0.00758139207488204,-0.644389033189701,0.519323194245253,M0,province,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,0.995126548081372,0.98044875939865,1.01002407030809
(Intercept),-3.34569683515499,0.116326447802981,-28.7612739694545,6.54708767576426e-182,M1,province,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,0.0352356531589459,0.0280519628439905,0.0442589796814702
year_c,-0.00487796095667782,0.00758181668007749,-0.643376272799564,0.519979975572789,M1,province,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,0.995133916973661,0.980455203641375,1.01003239009129
climate_velocity_z,-0.111669717450058,0.117838662508886,-0.947649227108609,0.343308056559906,M1,province,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,0.894339593486962,0.709898344493352,1.12670118853322
(Intercept),-3.34433178372297,0.116809981412682,-28.6305309124884,2.80158494486823e-180,M2,province,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,0.0352837844811398,0.0280636720881228,0.0443614593059049
year_c,-0.0219471367712949,0.0147002253865176,-1.49297961046392,0.135442524208093,M2,province,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,0.978291949355365,0.950507165394815,1.00688892521498
log_effort_days_z,0.141209868312305,0.104670752524094,1.34908620514408,0.177309278624004,M2,province,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,1.15166632089122,0.938056772611868,1.41391795614049
(Intercept),-3.34201094063461,0.115890341775407,-28.8377002728265,7.227691534904e-183,M3,province,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,0.0353657677067864,0.0281796269555501,0.044384460002372
year_c,-0.0213354690270027,0.0146927644016816,-1.45210720349949,0.146471799300431,M3,province,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,0.978890522030423,0.951102646191668,1.00749026191637
climate_velocity_z,-0.103268373263292,0.117659527410644,-0.877688152722853,0.380112975521292,M3,province,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,0.901884899206324,0.716138964047465,1.13580800969027
log_effort_days_z,0.136217027560674,0.104583755073539,1.30246831799921,0.192756341520057,M3,province,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,1.14593056512485,0.933544046945512,1.40663621002556
(Intercept),-3.34513712309097,0.115564713095943,-28.9460081150706,3.15046667780268e-184,M4,province,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,0.0352553804994027,0.0281096045879756,0.0442176925779082
year_c,-0.0220585439731433,0.0147177761432871,-1.49876881931,0.1339336162493,M4,province,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,0.978182966657537,0.950368585199054,1.00681138998143
climate_velocity_z,-0.0913522774688474,0.117591946442352,-0.776858281818064,0.437242386728901,M4,province,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,0.912696131976887,0.724819592882657,1.14927112553983
log_effort_days_z,0.139420447197892,0.104708629824751,1.33150865818068,0.183021698008045,M4,province,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,1.14960734759441,0.936310181174326,1.41149490864822
climate_velocity_z:log_effort_days_z,-0.0662740282197846,0.0586983792589857,-1.12906061558146,0.258872264032501,M4,province,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,0.9358743731619,0.83416600341557,1.04998386263032
(Intercept),-3.34853134107635,0.117445677271392,-28.5113204578709,8.48004316571244e-179,M0,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,0.0351359189068634,0.027911266107413,0.0442306268973517
year_c,-0.0048853659093653,0.00758139207488204,-0.644389033189701,0.519323194245253,M0,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,0.995126548081372,0.98044875939865,1.01002407030809
(Intercept),-3.34799607703812,0.11840720503408,-28.275273249415,6.96161686405652e-176,M1,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,0.0351547309349563,0.0278736299856953,0.0443377883592274
year_c,-0.00719691353170815,0.00816320388135499,-0.881628541478196,0.377977715381669,M1,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,0.992828922234072,0.977070184143553,1.00884182612582
mahalanobis_dist_z,0.0471842830028107,0.063361710493418,0.744681332548815,0.456464386809331,M1,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,1.04831517794912,0.925885530114394,1.18693367222482
(Intercept),-3.36322519478049,0.119348437754752,-28.1798845301315,1.03169699640129e-174,M2,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,0.0346234114308519,0.0274017572952971,0.0437483116937099
year_c,0.00797296354347721,0.0131242114909734,0.607500385753525,0.543518886714414,M2,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,1.00800483225704,0.982406120970753,1.03427057320196
log_effort_record_z,-0.0968046627443968,0.0799042223766465,-1.21150872713693,0.225700491977035,M2,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,0.90773330294859,0.776144209870463,1.06163228276801
(Intercept),-3.36534353229701,0.121152924265514,-27.7776500460002,8.07869084878606e-170,M3,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,0.0345501449883929,0.0272472341023015,0.0438104107828742
year_c,0.00693147643521628,0.0131678232725902,0.526395007870788,0.598613783503203,M3,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,1.00695555471854,0.981299606097063,1.03328227472887
mahalanobis_dist_z,0.0649815557975273,0.0650705979191193,0.998631607447304,0.317973182827318,M3,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,1.06713934166859,0.93935969052068,1.21230066185367
log_effort_record_z,-0.112765543252966,0.0817003034275871,-1.38023408141823,0.167514583603769,M3,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,0.893360089864547,0.761170318033147,1.04850679441239
(Intercept),-3.39142816100272,0.11947740720451,-28.3855185708674,3.05207431225625e-177,M4,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,0.0336605698422595,0.0266330093608975,0.0425424685116188
year_c,0.00746746448222423,0.0131583095369707,0.567509410022844,0.570368135195602,M4,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,1.00749541552628,0.981844020135071,1.03381697244215
mahalanobis_dist_z,-0.0359839832273272,0.0769619497842703,-0.467555504092514,0.640102491171802,M4,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,0.964655744031148,0.829585247571993,1.12171799970627
log_effort_record_z,-0.128779180498474,0.0818176611719617,-1.57397777758288,0.115492587057332,M4,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,0.879168081570023,0.748906005701289,1.03208748463397
mahalanobis_dist_z:log_effort_record_z,0.115257387706797,0.0432569939985942,2.66447982285922,0.00771074919142467,M4,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,1.12216223116772,1.03094275473151,1.22145295389098
(Intercept),-3.34853134107635,0.117445677271392,-28.5113204578709,8.48004316571244e-179,M0,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,0.0351359189068634,0.027911266107413,0.0442306268973517
year_c,-0.0048853659093653,0.00758139207488204,-0.644389033189701,0.519323194245253,M0,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,0.995126548081372,0.98044875939865,1.01002407030809
(Intercept),-3.34799607703812,0.11840720503408,-28.275273249415,6.96161686405652e-176,M1,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,0.0351547309349563,0.0278736299856953,0.0443377883592274
year_c,-0.00719691353170815,0.00816320388135499,-0.881628541478196,0.377977715381669,M1,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,0.992828922234072,0.977070184143553,1.00884182612582
mahalanobis_dist_z,0.0471842830028107,0.063361710493418,0.744681332548815,0.456464386809331,M1,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,1.04831517794912,0.925885530114394,1.18693367222482
(Intercept),-3.33935864367176,0.117793107944545,-28.3493550848822,8.52462079928458e-177,M2,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,0.0354596927285279,0.0281492903236131,0.0446686148725692
year_c,-0.0289134429718703,0.0160378600079806,-1.80282425195648,0.0714158201483182,M2,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,0.971500551027934,0.941437187378399,1.0025239424372
log_effort_visits_z,0.175220632893271,0.103305880667478,1.69613415771821,0.0898604761554485,M2,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,1.19150907370812,0.973109277520469,1.45892543162905
(Intercept),-3.33923897983784,0.11813870658949,-28.2654100102947,9.2036202975149e-176,M3,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,0.0354639362252008,0.0281335955736574,0.0447042316113599
year_c,-0.0289700304896229,0.0160064461691879,-1.80989772391761,0.0703116491798496,M3,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,0.971445577778671,0.94144187914237,1.00240549256788
mahalanobis_dist_z,0.0256552619584537,0.0645918331131232,0.397190491768862,0.691226993223434,M3,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,1.02598719068529,0.903982993792574,1.16445743191917
log_effort_visits_z,0.16632046887194,0.105428097225342,1.57757251860903,0.11466384992273,M3,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,1.18095149928251,0.960483378771801,1.4520255888665
(Intercept),-3.36516722995473,0.118160044347022,-28.4797390568986,2.08791253216211e-178,M4,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,0.0345562367968645,0.0274123697460666,0.0435618486334008
year_c,-0.0230306534962528,0.0162426760364259,-1.41791004417031,0.15621702956006,M4,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,0.977232527720524,0.946611702871426,1.00884386949604
mahalanobis_dist_z,-0.0704491496901138,0.0794520545392784,-0.886687576534426,0.375247128823184,M4,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,0.931975129545035,0.797578372370165,1.08901854937381
log_effort_visits_z,0.114080111596907,0.107525479386538,1.0609588745641,0.288708591323652,M4,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,1.12084191372313,0.907855705187682,1.38379545161179
mahalanobis_dist_z:log_effort_visits_z,0.103512701718109,0.0462180304635018,2.23966059739072,0.0251129654471874,M4,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,1.10905988024157,1.01300925556304,1.21421774895609
(Intercept),-3.34853134107635,0.117445677271392,-28.5113204578709,8.48004316571244e-179,M0,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,0.0351359189068634,0.027911266107413,0.0442306268973517
year_c,-0.0048853659093653,0.00758139207488204,-0.644389033189701,0.519323194245253,M0,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,0.995126548081372,0.98044875939865,1.01002407030809
(Intercept),-3.34799607703812,0.11840720503408,-28.275273249415,6.96161686405652e-176,M1,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,0.0351547309349563,0.0278736299856953,0.0443377883592274
year_c,-0.00719691353170815,0.00816320388135499,-0.881628541478196,0.377977715381669,M1,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,0.992828922234072,0.977070184143553,1.00884182612582
mahalanobis_dist_z,0.0471842830028107,0.063361710493418,0.744681332548815,0.456464386809331,M1,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,1.04831517794912,0.925885530114394,1.18693367222482
(Intercept),-3.34314102221391,0.118490923245638,-28.2143216597561,3.90221588365806e-175,M2,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,0.0353258240781937,0.0280046914298673,0.0445608854476639
year_c,-0.0151844562902286,0.0100281356616206,-1.51418536830751,0.129978831621013,M2,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,0.984930246266978,0.965760309676501,1.00448069804865
effort_pc1_z,0.0777836759868674,0.04910310739427,1.58408866800035,0.113173542780643,M2,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,1.0808888111722,0.981710898675724,1.19008622975792
(Intercept),-3.34297830998633,0.118843755133005,-28.1291878251827,4.30743833472185e-174,M3,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,0.0353315724893763,0.0279898853925978,0.0445989684152898
year_c,-0.015827676437059,0.0101581333527815,-1.5581284363357,0.11920280500567,M3,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,0.984296922994336,0.964893431125278,1.00409060872789
mahalanobis_dist_z,0.0257224915870767,0.0651051847399143,0.395091292495894,0.69277551481331,M3,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,1.02605616974179,0.903134606752642,1.16570803022449
effort_pc1_z,0.0731057953652027,0.0506904080853176,1.44220175229518,0.149245466412299,M3,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,1.07584435024007,0.974094064557159,1.18822309678036
(Intercept),-3.37761334151674,0.116858043120551,-28.9035589790972,1.07708859193343e-183,M4,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,0.0341288114279781,0.0271424839269016,0.0429133815690336
year_c,-0.00617100147227544,0.0108671255847245,-0.567859589379345,0.570130313487179,M4,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,0.993848000051075,0.972903316993811,1.01524358068542
mahalanobis_dist_z,-0.067936783354552,0.0724009115420726,-0.938341547192725,0.348068914798558,M4,province,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,0.93431953625718,0.810711866312035,1.07677342852145
