"record_id","species","order_raw","order_cn","province_cn","province_en_raw","year","discover_cause_raw","discovery_method_raw","longitude","latitude","order","province","discover_reason"
1032,"Podiceps grisegena","PODICIPEDIFORMES","䴙䴘目","甘肃省","Gansu",2008,"分布变化","观察拍摄",101.100270186076,38.8623471654714,"Podicipediformes","Gansu","Range shift or distribution change"
1050,"Glaucidium cuculoides","STRIGIFORMES","鸮形目","北京市","Beijing",2008,"分布变化","救助，市民发现的受困野生动物",116.37415,39.90711,"Strigiformes","Beijing","Range shift or distribution change"
74,"Anser anser","ANSERIFORMES","雁形目","海南省","Hainan",2009,"分布变化","观察拍摄",110.58,19.8977222222222,"Anseriformes","Hainan","Range shift or distribution change"
204,"Onychoprion aleuticus","CHARADRIIFORMES","鸻形目","福建省","Fujian",2009,"分布变化","观察和拍摄",117.674166666667,23.7844444444444,"Charadriiformes","Fujian","Range shift or distribution change"
283,"Phalaropus lobatus","CHARADRIIFORMES","鸻形目","江西省","Jiangxi",2009,"分布变化","观察拍摄",113,25,"Charadriiformes","Jiangxi","Range shift or distribution change"
219,"Rissa tridactyla","CHARADRIIFORMES","鸻形目","云南省","Yunnan",2009,"分布变化","环志捕获",102.65135,24.973304,"Charadriiformes","Yunnan","Range shift or distribution change"
340,"Halcyon smyrnensis","CORACIIFORMES","佛法僧目","上海市","Shanghai",2009,"分布变化","观察",121,31.0666666666667,"Coraciiformes","Shanghai","Range shift or distribution change"
380,"Gavia adamsii","GAVIIFORMES","潜鸟目","江苏省","Juangsu",2009,"分布变化","观察拍摄",119.820966666667,34,"Gaviiformes","Jiangsu","Range shift or distribution change"
402,"Grus virgo","GRUIFORMES","鹤形目","北京市","Beijing",2009,"分布变化","市民发现并救助",116.116666666667,33,"Gruiformes","Beijing","Range shift or distribution change"
416,"Rallina eurizonoides","GRUIFORMES","鹤形目","江西省","Jiangxi",2009,"分布变化","环志捕获",113,25,"Gruiformes","Jiangxi","Range shift or distribution change"
638,"Ficedula hyperythra","PASSERIFORMES","雀形目","重庆市","Chongqing",2009,"分布变化","观察拍摄",108.88612,29.32393,"Passeriformes","Chongqing","Range shift or distribution change"
903,"Geokichla citrina","PASSERIFORMES","雀形目","重庆市","Chongqing",2009,"分布变化","观察拍摄",108.99573,30.67213,"Passeriformes","Chongqing","Range shift or distribution change"
905,"Grandala coelicolor","PASSERIFORMES","雀形目","重庆市","Chongqing",2009,"分布变化","观察拍摄",107.57349,29.26961,"Passeriformes","Chongqing","Range shift or distribution change"
466,"Pericrocotus solaris","PASSERIFORMES","雀形目","重庆市","Chongqing",2009,"分布变化","观察拍摄",109.083333333333,31.1166666666667,"Passeriformes","Chongqing","Range shift or distribution change"
482,"Podoces biddulphi","PASSERIFORMES","雀形目","甘肃省","Gansu",2009,"分布变化","观察拍摄",93.4666666666667,40.2833333333333,"Passeriformes","Gansu","Range shift or distribution change"
659,"Larvivora cyane","PASSERIFORMES","雀形目","海南省","Hainan",2009,"分布变化","观察拍摄",110.31,21.04,"Passeriformes","Hainan","Range shift or distribution change"
653,"Ficedula tricolor","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2009,"分布变化","观察拍摄",118.719166666667,44.2166666666667,"Passeriformes","Inner Mongolia","Range shift or distribution change"
576,"Garrulax monileger","PASSERIFORMES","雀形目","江苏省","Juangsu",2009,"分布变化","观察",118.84,32.07,"Passeriformes","Jiangsu","Range shift or distribution change"
582,"Pterorhinus berthemyi","PASSERIFORMES","雀形目","江苏省","Juangsu",2009,"分布变化","观察",118.86,32.06,"Passeriformes","Jiangsu","Range shift or distribution change"
585,"Pterorhinus pectoralis","PASSERIFORMES","雀形目","江苏省","Juangsu",2009,"分布变化","观察",118.8533,32.070475,"Passeriformes","Jiangsu","Range shift or distribution change"
567,"Lanius schach","PASSERIFORMES","雀形目","江西省","Jiangxi",2009,"分布变化","观察拍摄",114.39875,26.24847,"Passeriformes","Jiangxi","Range shift or distribution change"
740,"Passer domesticus","PASSERIFORMES","雀形目","陕西省","Shaanxi",2009,"分布变化","观察拍摄",108.76,34.35,"Passeriformes","Shaanxi","Range shift or distribution change"
545,"Mycerobas affinis","PASSERIFORMES","雀形目","山东省","Shandong",2009,"分布变化","观察拍摄",119.22,37.27,"Passeriformes","Shandong","Range shift or distribution change"
988,"Mycteria leucocephala","PELECANIFORMES","鹈形目","贵州省","Guizhou",2009,"分布变化","观察拍摄",106.70722,26.5982,"Pelecaniformes","Guizhou","Range shift or distribution change"
6,"Accipiter trivirgatus","ACCIPITRIFORMES","鹰形目","安徽省","Anhui",2010,"分布变化，调查不足","观察拍摄",117.816666666667,30.2333333333333,"Accipitriformes","Anhui","Mixed: range change + survey/technology"
59,"Ictinaetus malaiensis","ACCIPITRIFORMES","鹰形目","安徽省","Anhui",2010,"分布变化，调查不足","观察拍摄",99.3833333333333,28.9,"Accipitriformes","Anhui","Mixed: range change + survey/technology"
44,"Gypaetus barbatus","ACCIPITRIFORMES","鹰形目","重庆市","Chongqing",2010,"分布变化","检查照片，村民拍摄",107.855733333333,28.9818166666667,"Accipitriformes","Chongqing","Range shift or distribution change"
21,"Aviceda leuphotes","ACCIPITRIFORMES","鹰形目","江苏省","Juangsu",2010,"分布变化","观察和拍摄",119.071388888889,32.2477777777778,"Accipitriformes","Jiangsu","Range shift or distribution change"
48,"Haliaeetus leucoryphus","ACCIPITRIFORMES","鹰形目","云南省","Yunnan",2010,"分布变化","观察拍摄，记录鸣声",99.95,27.91,"Accipitriformes","Yunnan","Range shift or distribution change"
137,"Gracupica nigricollis","Anseriformes","雀形目","安徽省","Anhui",2010,"分布变化，调查不足","观察拍摄",117.216666666667,30.3666666666667,"Anseriformes","Anhui","Mixed: range change + survey/technology"
103,"Clangula hyemalis","ANSERIFORMES","雁形目","江苏省","Juangsu",2010,"分布变化","观察和拍摄",119.35,35.0666666666667,"Anseriformes","Jiangsu","Range shift or distribution change"
110,"Cygnus olor","ANSERIFORMES","雁形目","吉林省","Jilin",2010,"分布变化","观察拍摄",122.549412011151,44.9599577662215,"Anseriformes","Jilin","Range shift or distribution change"
138,"Aerodramus brevirostris","CAPRIMULGIFORMES","夜鹰目","贵州省","Guizhou",2010,"分布变化","标本采集",104.25,26.8,"Caprimulgiformes","Guizhou","Range shift or distribution change"
235,"Calidris canutus","CHARADRIIFORMES","鸻形目","吉林省","Jilin",2010,"分布变化","观察拍摄",123.91,45.79,"Charadriiformes","Jilin","Range shift or distribution change"
159,"Charadrius veredus","CHARADRIIFORMES","鸻形目","吉林省","Jilin",2010,"分布变化","观察拍摄",122.958100768175,46.0518591831739,"Charadriiformes","Jilin","Range shift or distribution change"
228,"Calidris acuminata","CHARADRIIFORMES","鸻形目","新疆维吾尔自治区","Xinjiang",2010,"分布变化","观察和拍摄",84.9166666666667,44.4833333333333,"Charadriiformes","Xinjiang","Range shift or distribution change"
260,"Calidris subminuta","CHARADRIIFORMES","鸻形目","新疆维吾尔自治区","Xinjiang",2010,"分布变化","观察和拍摄",84.9166666666667,44.4833333333333,"Charadriiformes","Xinjiang","Range shift or distribution change"
151,"Charadrius hiaticula","CHARADRIIFORMES","鸻形目","新疆维吾尔自治区","Xinjiang",2010,"分布变化","观察和拍摄",86.75,47.75,"Charadriiformes","Xinjiang","Range shift or distribution change"
160,"Charadrius veredus","CHARADRIIFORMES","鸻形目","新疆维吾尔自治区","Xinjiang",2010,"分布变化","观察和拍摄",90.8,43.9,"Charadriiformes","Xinjiang","Range shift or distribution change"
224,"Recurvirostra avosetta","CHARADRIIFORMES","鸻形目","云南省","Yunnan",2010,"分布变化","观察拍摄，记录鸣声",99.64,27.9,"Charadriiformes","Yunnan","Range shift or distribution change"
338,"Halcyon smyrnensis","CORACIIFORMES","佛法僧目","江苏省","Juangsu",2010,"分布变化","观察和拍摄",118.623055555556,32.1208333333333,"Coraciiformes","Jiangsu","Range shift or distribution change"
406,"Amaurornis phoenicurus","GRUIFORMES","鹤形目","黑龙江省","Heilongjiang",2010,"分布变化","观察拍摄",123.37122,45.803323,"Gruiformes","Heilongjiang","Range shift or distribution change"
817,"Hemixos castanonotus","PASSERIFORMES","雀形目","安徽省","Anhui",2010,"分布变化，调查不足","观察拍摄",117.45,30,"Passeriformes","Anhui","Mixed: range change + survey/technology"
708,"Paradoxornis heudei","PASSERIFORMES","雀形目","安徽省","Anhui",2010,"分布变化","观察拍摄",117.1675,33.1666666666667,"Passeriformes","Anhui","Range shift or distribution change"
465,"Pericrocotus solaris","PASSERIFORMES","雀形目","安徽省","Anhui",2010,"分布变化，调查不足","观察拍摄",117.7177,29.84926,"Passeriformes","Anhui","Mixed: range change + survey/technology"
868,"Acridotheres tristis","PASSERIFORMES","雀形目","重庆市","Chongqing",2010,"分布变化","观察拍摄，记录鸣声",106.533333333333,29.45,"Passeriformes","Chongqing","Range shift or distribution change"
749,"Phylloscopus affinis","PASSERIFORMES","雀形目","广西壮族自治区","Guangxi",2010,"分布变化","标本采集",110.41742,25.863638,"Passeriformes","Guangxi","Range shift or distribution change"
594,"Locustella mandelli","PASSERIFORMES","雀形目","贵州省","Guizhou",2010,"分布变化","记录鸣声，回放网捕",107.133333333333,28.1833333333333,"Passeriformes","Guizhou","Range shift or distribution change"
815,"Prunella strophiata","PASSERIFORMES","雀形目","贵州省","Guizhou",2010,"分布变化","网捕",107.133333333333,28.1833333333333,"Passeriformes","Guizhou","Range shift or distribution change"
489,"Dicrurus hottentottus","PASSERIFORMES","雀形目","黑龙江省","Heilongjiang",2010,"分布变化","环志网捕",126.66285,45.74208,"Passeriformes","Heilongjiang","Range shift or distribution change"
448,"Galerida cristata","PASSERIFORMES","雀形目","黑龙江省","Heilongjiang",2010,"分布变化","观察拍摄",124.649277366268,47.0183423190898,"Passeriformes","Heilongjiang","Range shift or distribution change"
765,"Phylloscopus collybita","PASSERIFORMES","雀形目","湖北省","Hubei",2010,"分布变化","观察拍摄",114.540277777778,30.5316666666667,"Passeriformes","Hubei","Range shift or distribution change"
440,"Aegithalos fuliginosus","PASSERIFORMES","雀形目","湖南省","Hunan",2010,"分布变化","观察拍摄，标本采集",110.6,30.05,"Passeriformes","Hunan","Range shift or distribution change"
614,"Cyornis rubeculoides","PASSERIFORMES","雀形目","湖南省","Hunan",2010,"分布变化","观察拍摄",110.666666666667,30.0666666666667,"Passeriformes","Hunan","Range shift or distribution change"
502,"Emberiza godlewskii","PASSERIFORMES","雀形目","湖南省","Hunan",2010,"分布变化","观察拍摄",110.722166666667,30.0333333333333,"Passeriformes","Hunan","Range shift or distribution change"
915,"Turdus boulboul","PASSERIFORMES","雀形目","湖南省","Hunan",2010,"分布变化","记录鸣声，观察，捡到尸体",110.65,28.8,"Passeriformes","Hunan","Range shift or distribution change"
787,"Phylloscopus ricketti","PASSERIFORMES","雀形目","江西省","Jiangxi",2010,"分布变化","观察拍摄",117.728888888889,27.8461111111111,"Passeriformes","Jiangxi","Range shift or distribution change"
551,"Pyrrhula nipalensis","PASSERIFORMES","雀形目","陕西省","Shaanxi",2010,"分布变化","观察拍摄",109.506433333333,31.9517,"Passeriformes","Shaanxi","Range shift or distribution change"
553,"Rhodospiza obsoleta","PASSERIFORMES","雀形目","陕西省","Shaanxi",2010,"分布变化","观察拍摄",109.744166666667,38.2519166666667,"Passeriformes","Shaanxi","Range shift or distribution change"
691,"Phoenicurus schisticeps","PASSERIFORMES","雀形目","山东省","Shandong",2010,NA,"观察拍摄",117.116196997078,36.245332721799,"Passeriformes","Shandong","Unclear"
810,"Prunella himalayana","PASSERIFORMES","雀形目","山东省","Shandong",2010,NA,"观察拍摄",117.116196997078,36.245332721799,"Passeriformes","Shandong","Unclear"
892,"Cyanoderma pyrrhops","PASSERIFORMES","雀形目","西藏自治区","Tibet",2010,"分布变化","观察拍摄",85.98,28,"Passeriformes","Tibet","Range shift or distribution change"
722,"Machlolophus xanthogenys","PASSERIFORMES","雀形目","西藏自治区","Tibet",2010,"分布变化","观察拍摄",85.9666666666667,27.9833333333333,"Passeriformes","Tibet","Range shift or distribution change"
808,"Pnoepyga immaculata","PASSERIFORMES","雀形目","西藏自治区","Tibet",2010,"前人错记其为其他物种","观察和拍摄，记录鸣声回放",85.9666666666667,27.9833333333333,"Passeriformes","Tibet","Other"
600,"Anthus gustavi","PASSERIFORMES","雀形目","新疆维吾尔自治区","Xinjiang",2010,"分布变化","观察",87.5105431123776,44.171737306194,"Passeriformes","Xinjiang","Range shift or distribution change"
619,"Erithacus rubecula","PASSERIFORMES","雀形目","新疆维吾尔自治区","Xinjiang",2010,"分布变化","观察",88.2075,39.328056,"Passeriformes","Xinjiang","Range shift or distribution change"
686,"Phoenicurus leucocephalus","PASSERIFORMES","雀形目","新疆维吾尔自治区","Xinjiang",2010,"分布变化","观察拍摄",75.208848,37.801109,"Passeriformes","Xinjiang","Range shift or distribution change"
554,"Spinus spinus","PASSERIFORMES","雀形目","新疆维吾尔自治区","Xinjiang",2010,"分布变化","观察",97.336333,41.686202,"Passeriformes","Xinjiang","Range shift or distribution change"
701,"Anthreptes malacensis","PASSERIFORMES","雀形目","云南省","Yunnan",2010,"分布变化","观察拍摄",101.23,21.95,"Passeriformes","Yunnan","Range shift or distribution change"
657,"Larvivora akahige","PASSERIFORMES","雀形目","浙江省","Zhejiang",2010,"分布变化","观察拍摄",121.46,29.475,"Passeriformes","Zhejiang","Range shift or distribution change"
991,"Pelecanus onocrotalus","PELECANIFORMES","鹈形目","安徽省","Anhui",2010,NA,"观察拍摄",117.4,30.48,"Pelecaniformes","Anhui","Unclear"
967,"Bubulcus ibis","PELECANIFORMES","鹈形目","黑龙江省","Heilongjiang",2010,"分布变化","观察拍摄",123.37122,45.803323,"Pelecaniformes","Heilongjiang","Range shift or distribution change"
1013,"Phoenicopterus roseus","PHOENICOPTERIFORMES","红鹳目","陕西省","Shaanxi",2010,"分布变化","观察拍摄",109.005283333333,34.3772,"Phoenicopteriformes","Shaanxi","Range shift or distribution change"
68,"Spilornis cheela","ACCIPITRIFORMES","鹰形目","黑龙江省","Heilongjiang",2011,"分布变化","标本采集",124.564444444444,47.0775,"Accipitriformes","Heilongjiang","Range shift or distribution change"
99,"Branta ruficollis","ANSERIFORMES","雁形目","四川省","Sichuan",2011,"分布变化","观察和拍摄",104.216855555556,31.0068055555556,"Anseriformes","Sichuan","Range shift or distribution change"
108,"Cygnus columbianus","ANSERIFORMES","雁形目","云南省","Yunnan",2011,"分布变化","观察和拍摄",100.2,26.5833333333333,"Anseriformes","Yunnan","Range shift or distribution change"
277,"Phalaropus fulicarius","CHARADRIIFORMES","鸻形目","北京市","Beijing",2011,"分布变化","观察拍摄",116.313888888889,40.1338888888889,"Charadriiformes","Beijing","Range shift or distribution change"
233,"Calidris alpina","CHARADRIIFORMES","鸻形目","重庆市","Chongqing",2011,"分布变化","观察和拍摄",106.5025,29.775,"Charadriiformes","Chongqing","Range shift or distribution change"
236,"Calidris falcinellus","CHARADRIIFORMES","鸻形目","吉林省","Jilin",2011,"分布变化","观察",122.575,45.8240833333333,"Charadriiformes","Jilin","Range shift or distribution change"
261,"Calidris tenuirostris","CHARADRIIFORMES","鸻形目","吉林省","Jilin",2011,"分布变化","观察拍摄",122.566666666667,45.8333333333333,"Charadriiformes","Jilin","Range shift or distribution change"
